size,clauses,red. ratio,time_lumping,memory (MB),formula
14,29,0.00079345703125,2.5121726989746094,2.326876640319824,[(x_3 v -x_12) ^ (x_6 v -x_9 v -x_5) ^ (x_11 v -x_10 v x_8) ^ (-x_8 v x_13 v -x_6) ^ (-x_12 v -x_3 v -x_0) ^ (x_1 v x_7 v -x_0) ^ (-x_10 v x_7 v x_8) ^ (-x_8 v -x_6) ^ (x_12 v -x_10 v -x_7) ^ (x_6 v -x_10 v x_7) ^ (-x_9 v x_12 v -x_13) ^ (x_9 v x_5 v x_13) ^ (x_11 v -x_7 v -x_0) ^ (x_0 v x_1 v -x_7) ^ (x_11 v x_7 v x_13) ^ (-x_1 v x_10 v x_2) ^ (-x_7 v -x_13 v x_8) ^ (x_11 v -x_5 v x_7) ^ (-x_9 v x_12 v x_7) ^ (-x_5 v x_2 v -x_0) ^ (x_2 v x_5 v x_8) ^ (x_0 v x_6 v -x_11) ^ (-x_1 v x_4) ^ (x_6 v x_9 v x_4) ^ (x_6 v -x_10 v x_13) ^ (x_12 v x_13 v x_8) ^ (-x_1 v -x_9 v x_0) ^ (-x_2 v -x_3) ^ (x_1 v -x_4 v -x_5)]
14,18,0.00042724609375,1.5388360023498535,2.094454765319824,[(x_6 v -x_2 v -x_0) ^ (x_6 v -x_12 v -x_0) ^ (x_12 v -x_2 v x_5) ^ (x_1 v x_13 v -x_0) ^ (x_3 v -x_7 v -x_5) ^ (-x_1 v -x_4 v x_11) ^ (-x_9 v x_7 v -x_6) ^ (x_3 v -x_1 v x_5) ^ (-x_1 v x_4 v x_8) ^ (x_0 v x_2 v -x_11) ^ (x_3 v x_10 v x_0) ^ (x_7 v -x_13 v -x_0) ^ (-x_12 v -x_4 v -x_5) ^ (-x_4 v -x_6) ^ (-x_1 v -x_10 v x_13) ^ (x_1 v -x_13 v -x_0) ^ (x_10 v -x_5 v -x_11) ^ (x_11 v x_6 v x_7)]
14,15,0.0006103515625,1.295295238494873,2.2363386154174805,[(x_0 v x_2 v x_13) ^ (-x_9 v -x_10 v -x_11) ^ (x_3 v -x_7 v x_0) ^ (x_1 v -x_2 v -x_3) ^ (-x_5 v x_2 v x_8) ^ (x_3 v x_12 v -x_7) ^ (x_3 v -x_9 v x_1) ^ (-x_9 v x_13) ^ (-x_3 v -x_11) ^ (x_1 v x_9 v -x_6) ^ (-x_4 v -x_7 v -x_11) ^ (-x_1 v x_2 v -x_11) ^ (x_3 v x_8 v -x_0) ^ (x_3 v x_5 v -x_6) ^ (-x_9 v x_1 v -x_5)]
14,28,0.00067138671875,2.3958723545074463,2.3285627365112305,[(x_1 v -x_12 v x_13) ^ (x_0 v -x_5 v x_8) ^ (x_4 v x_13 v -x_3) ^ (x_0 v x_2 v -x_6) ^ (x_12 v -x_4 v -x_0) ^ (-x_12 v x_5 v -x_6) ^ (x_0 v -x_2 v -x_11) ^ (-x_1 v -x_2) ^ (x_11 v x_12 v -x_2) ^ (x_6 v x_12 v x_8) ^ (-x_9 v -x_4 v -x_8) ^ (x_0 v x_12) ^ (x_0 v -x_10 v -x_8) ^ (x_0 v -x_9 v x_8) ^ (-x_13 v x_2 v -x_6) ^ (x_12 v x_4 v x_5) ^ (x_0 v -x_12 v -x_5) ^ (-x_7 v -x_2 v -x_11) ^ (x_3 v x_12 v x_10) ^ (x_6 v -x_12 v -x_8) ^ (x_0 v x_13) ^ (-x_2 v -x_3 v -x_6) ^ (-x_11 v x_7 v -x_6) ^ (-x_9 v -x_2 v x_8) ^ (x_3 v -x_4 v -x_8) ^ (x_3 v x_1 v x_2) ^ (-x_7 v x_4 v -x_0) ^ (x_9 v -x_10 v -x_8)]
14,31,0.00091552734375,2.636620283126831,2.553553581237793,[(x_11 v -x_9 v -x_2) ^ (x_8 v x_5 v -x_6) ^ (x_3 v -x_7 v -x_5) ^ (x_12 v -x_2 v x_5) ^ (-x_1 v -x_4 v -x_6) ^ (x_0 v -x_9 v x_5) ^ (x_3 v -x_7 v x_5) ^ (x_9 v x_4 v -x_8) ^ (-x_7 v -x_2 v -x_0) ^ (x_0 v x_1 v -x_7) ^ (x_11 v x_5 v x_3) ^ (x_0 v -x_2) ^ (x_11 v -x_2 v x_13) ^ (x_3 v x_6 v -x_12) ^ (x_3 v x_5 v x_13) ^ (x_6 v -x_10 v x_8) ^ (x_4 v -x_8 v -x_3) ^ (x_10 v -x_5 v -x_13) ^ (x_9 v -x_10) ^ (-x_7 v x_4 v -x_6) ^ (-x_9 v -x_4 v x_8) ^ (-x_12 v x_13 v x_8) ^ (-x_11 v -x_13 v -x_0) ^ (-x_0 v -x_5 v -x_11) ^ (x_9 v x_10) ^ (x_0 v x_12 v x_8) ^ (x_12 v -x_7 v -x_8) ^ (-x_9 v -x_0) ^ (x_3 v -x_10) ^ (x_9 v -x_2 v x_5) ^ (x_11 v x_6)]
14,33,0.000732421875,2.746450662612915,2.436190605163574,[(x_11 v -x_13 v -x_8) ^ (-x_1 v x_6 v -x_0) ^ (x_3 v x_12 v -x_0) ^ (x_11 v x_6 v -x_7) ^ (-x_12 v -x_13 v -x_11) ^ (x_3 v -x_6) ^ (x_1 v -x_4 v -x_7) ^ (-x_1 v -x_12 v -x_3) ^ (x_3 v -x_4 v x_2) ^ (-x_12 v -x_3 v -x_0) ^ (x_1 v x_12 v -x_5) ^ (-x_9 v -x_7) ^ (-x_12 v x_9 v -x_0) ^ (x_1 v -x_7 v x_13) ^ (-x_7 v -x_5 v x_8) ^ (-x_12 v x_7 v x_5) ^ (x_0 v x_1 v x_13) ^ (x_11 v -x_8 v -x_6) ^ (x_6 v x_12 v -x_8) ^ (-x_9 v -x_10 v x_13) ^ (x_9 v x_7 v -x_3) ^ (x_12 v x_10 v x_4) ^ (x_1 v x_9 v -x_0) ^ (x_0 v x_2 v x_5) ^ (-x_12 v x_10 v -x_6) ^ (-x_4 v x_2 v -x_11) ^ (x_11 v -x_10 v -x_6) ^ (x_11 v -x_9 v -x_5) ^ (-x_1 v x_12 v -x_3) ^ (x_9 v x_7 v x_13) ^ (x_3 v x_10 v x_2) ^ (x_11 v -x_9 v x_7) ^ (-x_1 v -x_10 v -x_8)]
14,19,0.0006103515625,1.7639970779418945,2.2150449752807617,[(-x_9 v -x_6) ^ (-x_13 v -x_8 v -x_11) ^ (x_3 v -x_1 v -x_0) ^ (x_3 v x_12 v x_7) ^ (-x_7 v x_2 v x_13) ^ (-x_12 v x_9 v -x_8) ^ (-x_9 v -x_11) ^ (x_0 v -x_9 v -x_13) ^ (x_3 v x_1 v x_9) ^ (-x_1 v x_6 v x_2) ^ (-x_12 v x_4 v x_8) ^ (-x_9 v x_10 v x_7) ^ (-x_1 v x_4 v x_0) ^ (x_0 v x_8) ^ (-x_12 v -x_5 v -x_11) ^ (x_0 v x_10 v -x_2) ^ (x_1 v -x_10 v -x_6) ^ (-x_11 v x_2 v -x_0) ^ (x_3 v -x_1 v -x_4)]
14,42,0.0009765625,3.581909656524658,2.466799736022949,[(-x_9 v x_7 v -x_0) ^ (x_11 v x_2 v -x_13) ^ (x_1 v -x_7 v -x_13) ^ (x_0 v x_2 v -x_11) ^ (x_10 v -x_0) ^ (-x_1 v x_6 v x_7) ^ (-x_12 v -x_5 v x_7) ^ (x_3 v -x_10 v x_2) ^ (-x_12 v x_1 v -x_10) ^ (-x_0 v -x_13 v -x_3) ^ (-x_12 v x_10 v x_4) ^ (x_12 v x_10 v x_8) ^ (-x_12 v x_13 v -x_6) ^ (-x_7 v -x_5 v -x_6) ^ (-x_9 v -x_4 v -x_10) ^ (x_6 v x_7 v -x_3) ^ (x_9 v -x_4 v x_2) ^ (x_1 v x_12 v -x_11) ^ (x_3 v x_10 v -x_13) ^ (x_0 v x_12 v x_10) ^ (-x_11 v x_7 v -x_3) ^ (-x_7 v x_4 v x_5) ^ (-x_1 v x_12 v -x_13) ^ (x_10 v -x_5 v -x_0) ^ (-x_1 v x_7 v -x_8) ^ (x_11 v x_9 v x_7) ^ (x_9 v x_2 v -x_13) ^ (x_0 v x_4 v x_8) ^ (x_12 v -x_10 v x_8) ^ (-x_2 v x_5 v x_8) ^ (x_0 v x_13 v -x_8) ^ (-x_12 v -x_8 v -x_0) ^ (-x_12 v -x_4 v -x_8) ^ (x_0 v x_7 v -x_2) ^ (-x_1 v x_12 v -x_10) ^ (-x_10 v x_7 v x_2) ^ (x_3 v -x_4 v -x_6) ^ (-x_9 v x_8 v -x_11) ^ (-x_5 v x_2 v -x_8) ^ (x_11 v x_9 v -x_8) ^ (-x_11 v x_7 v -x_0) ^ (-x_2 v -x_3)]
14,37,0.00091552734375,3.6136815547943115,2.494776725769043,[(-x_9 v -x_6) ^ (-x_0 v -x_3) ^ (x_11 v -x_13 v -x_3) ^ (-x_1 v x_13 v -x_11) ^ (-x_13 v -x_7 v x_5) ^ (-x_12 v -x_3 v -x_0) ^ (x_3 v -x_5 v x_8) ^ (-x_8 v -x_0) ^ (x_4 v -x_13 v -x_6) ^ (x_12 v -x_0) ^ (-x_5 v x_4) ^ (x_11 v x_10 v -x_6) ^ (x_8 v -x_13 v -x_3) ^ (-x_1 v x_9 v x_4) ^ (-x_4 v -x_2) ^ (x_0 v x_10 v x_13) ^ (-x_4 v x_9 v x_8) ^ (-x_9 v -x_7 v -x_8) ^ (-x_12 v -x_7 v -x_5) ^ (-x_10 v x_4 v -x_13) ^ (-x_9 v -x_4) ^ (x_9 v -x_3 v x_8) ^ (x_1 v x_4 v -x_5) ^ (x_9 v -x_4 v -x_10) ^ (-x_12 v -x_13 v -x_6) ^ (x_11 v x_12 v x_2) ^ (-x_9 v x_2 v x_8) ^ (x_11 v x_10 v -x_3) ^ (-x_12 v x_2 v -x_6) ^ (-x_9 v x_7 v -x_11) ^ (-x_4 v x_10 v -x_6) ^ (x_0 v -x_3) ^ (x_0 v x_9 v -x_10) ^ (x_0 v x_2 v -x_3) ^ (x_3 v x_9 v -x_8) ^ (-x_10 v -x_2 v -x_8) ^ (x_6 v -x_12 v -x_4)]
14,29,0.00079345703125,2.8222479820251465,2.3098325729370117,[(x_3 v -x_0) ^ (x_9 v x_13 v -x_6) ^ (-x_1 v -x_9 v x_8) ^ (-x_9 v x_10 v -x_13) ^ (x_12 v x_7) ^ (x_1 v x_12 v -x_5) ^ (x_6 v -x_5 v -x_8) ^ (x_3 v x_6 v x_8) ^ (x_11 v x_10 v -x_6) ^ (x_11 v x_10 v -x_13) ^ (x_6 v x_12 v -x_8) ^ (-x_1 v x_3) ^ (x_6 v -x_12 v -x_3) ^ (x_12 v x_9 v x_2) ^ (x_6 v x_1 v -x_3) ^ (x_0 v -x_13 v -x_6) ^ (x_1 v x_9 v x_10) ^ (x_7 v -x_13 v x_4) ^ (x_3 v x_1 v x_11) ^ (x_5 v x_7 v x_2) ^ (-x_9 v x_10 v -x_3) ^ (-x_12 v -x_10 v x_2) ^ (x_12 v -x_13 v -x_0) ^ (-x_1 v x_10 v x_7) ^ (x_3 v -x_4) ^ (x_12 v x_10 v -x_7) ^ (x_7 v x_5 v x_13) ^ (-x_1 v -x_7 v x_8) ^ (x_6 v -x_4 v x_9)]
14,41,0.00103759765625,3.475562572479248,2.396609306335449,[(x_11 v -x_5 v -x_2) ^ (x_6 v x_10 v -x_3) ^ (x_5 v -x_7 v x_2) ^ (x_11 v -x_4 v -x_2) ^ (x_3 v x_4 v x_5) ^ (x_0 v x_13 v -x_11) ^ (x_6 v -x_7 v x_4) ^ (-x_1 v -x_10 v -x_3) ^ (-x_7 v x_10 v x_4) ^ (x_7 v x_4) ^ (-x_12 v x_2 v -x_0) ^ (-x_4 v x_7 v x_13) ^ (x_6 v x_1 v -x_2) ^ (x_9 v x_13 v x_8) ^ (x_6 v -x_7 v -x_13) ^ (-x_9 v x_4 v -x_11) ^ (x_0 v -x_12) ^ (-x_12 v x_2 v x_8) ^ (-x_2 v -x_8 v -x_3) ^ (x_6 v -x_12 v x_9) ^ (x_11 v -x_2 v x_13) ^ (-x_0 v x_7 v -x_6) ^ (x_1 v -x_13 v -x_8) ^ (x_1 v x_9 v -x_0) ^ (x_3 v -x_5 v -x_2) ^ (-x_12 v x_1 v -x_13) ^ (x_11 v x_6 v -x_12) ^ (x_12 v -x_7 v -x_6) ^ (x_12 v x_7 v x_8) ^ (-x_13 v -x_4 v x_2) ^ (x_9 v -x_7 v -x_8) ^ (-x_0 v -x_5 v -x_11) ^ (-x_1 v -x_11) ^ (x_0 v -x_12 v -x_5) ^ (x_0 v -x_4 v -x_2) ^ (x_12 v x_2 v -x_6) ^ (-x_7 v x_4 v x_13) ^ (-x_9 v x_13 v -x_6) ^ (-x_12 v -x_13 v -x_8) ^ (-x_9 v x_12 v x_5) ^ (x_6 v x_4 v -x_8)]
14,33,0.00079345703125,2.9769034385681152,2.491000175476074,[(-x_1 v x_4 v x_13) ^ (x_11 v x_13) ^ (-x_9 v -x_7 v -x_5) ^ (x_10 v -x_8 v -x_11) ^ (x_4 v x_13 v x_8) ^ (-x_9 v -x_7 v -x_10) ^ (x_12 v -x_13 v -x_11) ^ (x_7 v -x_11) ^ (-x_4 v x_2 v -x_13) ^ (-x_1 v -x_12 v x_8) ^ (x_1 v -x_7 v x_2) ^ (-x_1 v x_7 v x_11) ^ (-x_12 v -x_10 v x_8) ^ (-x_1 v -x_7 v x_0) ^ (-x_11 v x_13 v -x_3) ^ (-x_11 v x_5 v x_8) ^ (x_12 v -x_5 v -x_8) ^ (x_11 v x_10 v x_2) ^ (x_3 v x_5 v x_13) ^ (x_1 v -x_9 v -x_2) ^ (-x_1 v x_7 v x_13) ^ (-x_1 v -x_9 v x_10) ^ (x_6 v x_12 v x_4) ^ (-x_9 v x_12 v x_7) ^ (x_3 v x_2 v x_13) ^ (x_9 v -x_5 v -x_13) ^ (x_12 v x_13 v -x_8) ^ (-x_9 v x_13 v -x_0) ^ (-x_10 v -x_13 v -x_3) ^ (x_3 v -x_10 v -x_8) ^ (x_11 v x_9 v x_13) ^ (-x_11 v -x_4 v -x_3) ^ (-x_1 v -x_7 v x_8)]
14,22,0.0006103515625,2.2886955738067627,2.3528318405151367,[(x_11 v x_1 v -x_6) ^ (-x_9 v -x_4 v -x_7) ^ (x_11 v x_9 v x_8) ^ (x_1 v -x_9 v -x_8) ^ (x_3 v x_12 v -x_5) ^ (-x_7 v -x_5 v x_8) ^ (-x_12 v x_5 v -x_6) ^ (x_3 v x_4 v x_11) ^ (x_0 v -x_12 v x_4) ^ (x_7 v x_2 v -x_8) ^ (-x_9 v -x_12 v -x_11) ^ (-x_0 v -x_9 v -x_11) ^ (-x_4 v x_12 v -x_5) ^ (x_12 v x_13) ^ (x_0 v -x_4 v x_9) ^ (x_10 v -x_2 v -x_3) ^ (-x_9 v x_5 v -x_3) ^ (x_1 v -x_9 v x_4) ^ (x_12 v x_2 v -x_11) ^ (x_12 v x_10 v -x_7) ^ (x_1 v x_10 v -x_3) ^ (x_1 v x_4 v -x_13)]
14,38,0.0008544921875,3.1665475368499756,2.4744062423706055,[(x_1 v -x_7 v -x_6) ^ (x_7 v x_5 v -x_3) ^ (-x_12 v -x_5 v -x_0) ^ (-x_7 v -x_3 v -x_6) ^ (x_3 v -x_1 v -x_0) ^ (-x_9 v x_12) ^ (-x_12 v -x_10 v -x_7) ^ (x_4 v x_5 v x_13) ^ (x_11 v x_9 v -x_4) ^ (x_12 v -x_2 v -x_10) ^ (x_6 v x_10 v x_2) ^ (x_3 v x_12 v x_0) ^ (-x_13 v x_1 v x_2) ^ (x_9 v -x_11) ^ (-x_1 v -x_12 v -x_5) ^ (-x_1 v -x_7 v x_4) ^ (x_8 v x_10 v -x_0) ^ (x_7 v x_2 v -x_3) ^ (x_11 v x_9 v -x_0) ^ (x_3 v x_13) ^ (-x_6 v -x_5 v x_4) ^ (x_1 v x_4 v x_2) ^ (x_1 v x_10 v -x_11) ^ (x_12 v x_9 v -x_13) ^ (x_0 v -x_9 v x_1) ^ (-x_12 v x_9 v x_13) ^ (-x_12 v -x_10 v -x_2) ^ (-x_4 v x_13 v -x_6) ^ (-x_12 v x_5) ^ (x_3 v x_1 v -x_7) ^ (-x_13 v x_7 v x_5) ^ (x_0 v x_1 v x_9) ^ (x_9 v x_2 v x_8) ^ (-x_9 v x_2) ^ (x_3 v -x_11 v -x_0) ^ (x_0 v -x_7 v x_10) ^ (-x_2 v x_13 v -x_0) ^ (-x_11 v x_2 v -x_0)]
14,24,0.0006103515625,1.9899530410766602,2.281039237976074,[(-x_10 v x_7 v -x_8) ^ (x_6 v x_12 v -x_3) ^ (-x_7 v x_13 v -x_0) ^ (-x_5 v x_2 v -x_3) ^ (x_3 v x_12 v -x_2) ^ (x_12 v -x_13 v -x_11) ^ (x_10 v -x_13 v -x_6) ^ (-x_12 v -x_7 v -x_10) ^ (-x_12 v x_13 v -x_6) ^ (-x_1 v -x_13 v -x_8) ^ (x_1 v -x_9 v -x_7) ^ (-x_4 v x_10 v x_5) ^ (x_6 v -x_5 v -x_3) ^ (x_11 v -x_7 v -x_2) ^ (x_3 v x_1 v -x_4) ^ (x_9 v -x_7 v -x_8) ^ (-x_9 v -x_4 v x_8) ^ (-x_2 v x_9 v -x_5) ^ (x_2 v x_7 v -x_13) ^ (-x_12 v -x_13) ^ (-x_6 v x_2 v -x_0) ^ (-x_6 v x_10 v -x_0) ^ (-x_10 v x_7 v x_2) ^ (x_0 v -x_10)]
14,30,0.00079345703125,2.547762393951416,2.366824150085449,[(-x_12 v -x_4 v -x_10) ^ (-x_9 v -x_5) ^ (-x_9 v x_12) ^ (-x_4 v x_2 v -x_3) ^ (-x_12 v -x_10 v x_5) ^ (x_7 v x_4) ^ (x_12 v x_9 v -x_5) ^ (x_12 v -x_2 v x_5) ^ (-x_12 v -x_10 v -x_3) ^ (x_0 v -x_2 v x_13) ^ (x_6 v -x_10 v -x_3) ^ (-x_1 v -x_13 v x_11) ^ (-x_1 v x_7 v -x_6) ^ (x_3 v -x_0 v x_11) ^ (x_1 v -x_9 v -x_2) ^ (-x_1 v x_6 v -x_4) ^ (-x_10 v x_2 v -x_8) ^ (x_3 v x_9 v x_2) ^ (-x_6 v x_2 v -x_0) ^ (x_10 v x_2 v x_7) ^ (x_1 v x_12 v x_13) ^ (-x_1 v x_10) ^ (-x_2 v -x_5 v -x_8) ^ (x_11 v -x_9 v -x_7) ^ (-x_5 v x_2 v -x_6) ^ (x_2 v -x_13 v x_8) ^ (x_3 v -x_10 v -x_13) ^ (x_12 v x_4 v -x_6) ^ (-x_4 v -x_10 v -x_11) ^ (x_3 v -x_7 v -x_8)]
14,31,0.0008544921875,2.5955071449279785,2.358035087585449,[(x_6 v x_7 v -x_13) ^ (x_2 v x_13 v -x_0) ^ (x_1 v -x_2 v -x_5) ^ (-x_0 v -x_8 v -x_3) ^ (x_9 v x_5 v -x_6) ^ (x_11 v x_1 v -x_2) ^ (x_4 v -x_13 v -x_6) ^ (-x_10 v x_5) ^ (-x_7 v -x_5 v x_2) ^ (x_6 v x_10 v x_8) ^ (x_2 v -x_11) ^ (-x_7 v x_2 v x_13) ^ (-x_4 v x_13) ^ (-x_9 v -x_10 v x_13) ^ (x_3 v -x_0 v -x_6) ^ (x_1 v x_10 v -x_6) ^ (-x_1 v x_10 v x_0) ^ (-x_9 v x_12 v x_2) ^ (-x_6 v -x_8 v -x_0) ^ (-x_1 v x_7 v x_8) ^ (x_10 v -x_13 v x_4) ^ (x_3 v x_1 v -x_7) ^ (x_6 v -x_4 v -x_2) ^ (x_6 v x_4 v -x_0) ^ (-x_10 v -x_2 v x_13) ^ (-x_7 v -x_6) ^ (-x_1 v -x_7 v -x_8) ^ (-x_1 v x_10 v -x_5) ^ (x_3 v x_10 v x_4) ^ (x_10 v x_13 v -x_8) ^ (-x_1 v -x_9 v -x_8)]
14,28,0.00079345703125,2.443199396133423,2.3031110763549805,[(x_3 v x_5 v x_11) ^ (x_11 v x_7 v x_5) ^ (x_11 v -x_2 v -x_8) ^ (x_10 v -x_2 v x_13) ^ (-x_6 v x_4 v -x_3) ^ (-x_6 v x_7 v -x_11) ^ (x_11 v -x_3) ^ (x_0 v -x_9 v -x_12) ^ (-x_5 v x_2 v x_4) ^ (x_3 v -x_4 v -x_0) ^ (x_1 v -x_2 v -x_11) ^ (x_11 v -x_12 v -x_7) ^ (-x_1 v -x_8 v -x_11) ^ (-x_5 v x_7) ^ (x_9 v -x_2) ^ (x_0 v -x_10 v x_5) ^ (x_7 v -x_8 v -x_6) ^ (x_6 v x_7 v x_8) ^ (-x_4 v x_13 v -x_6) ^ (x_9 v x_10 v -x_3) ^ (-x_10 v x_2 v x_8) ^ (x_11 v x_13 v x_8) ^ (x_1 v x_12) ^ (x_1 v x_7 v x_13) ^ (x_1 v -x_9 v -x_12) ^ (-x_9 v -x_10 v -x_3) ^ (x_0 v -x_4 v -x_3) ^ (x_9 v x_5)]
14,40,0.0008544921875,3.445012092590332,2.4732236862182617,[(-x_13 v -x_4 v x_5) ^ (-x_9 v -x_2 v -x_3) ^ (x_3 v -x_8 v -x_0) ^ (x_6 v x_2 v -x_8) ^ (-x_1 v x_12 v -x_5) ^ (-x_4 v x_10 v -x_3) ^ (x_0 v -x_12 v x_8) ^ (x_11 v -x_7 v x_4) ^ (-x_4 v x_9 v x_12) ^ (-x_1 v -x_7 v -x_5) ^ (-x_12 v x_7 v x_5) ^ (x_6 v -x_9) ^ (x_3 v -x_9 v x_13) ^ (-x_12 v x_2) ^ (-x_7 v x_13 v x_8) ^ (x_0 v x_9 v -x_11) ^ (x_11 v x_9 v x_5) ^ (x_1 v -x_4 v x_13) ^ (x_0 v x_6 v x_2) ^ (-x_1 v -x_13 v x_8) ^ (-x_7 v -x_2 v x_13) ^ (x_6 v x_1 v x_8) ^ (x_4 v x_2 v x_13) ^ (x_10 v -x_3 v x_4) ^ (-x_6 v x_7 v x_8) ^ (x_4 v -x_13 v -x_3) ^ (x_5 v x_13 v -x_11) ^ (x_11 v -x_7 v x_2) ^ (-x_1 v x_12 v x_13) ^ (x_9 v x_10 v -x_3) ^ (x_0 v -x_13) ^ (-x_12 v -x_9 v x_7) ^ (x_4 v x_2 v -x_11) ^ (-x_1 v x_5 v -x_3) ^ (-x_12 v -x_8 v -x_6) ^ (-x_13 v -x_8) ^ (x_6 v -x_9 v x_2) ^ (x_3 v x_13 v -x_11) ^ (-x_5 v x_13) ^ (x_3 v -x_2 v -x_13)]
14,19,0.0006103515625,1.6976747512817383,2.2535886764526367,[(-x_0 v -x_5 v -x_3) ^ (x_0 v -x_4 v x_10) ^ (-x_6 v x_2 v x_8) ^ (x_11 v x_12 v -x_10) ^ (x_3 v x_2 v -x_8) ^ (-x_10 v -x_5 v -x_11) ^ (x_6 v -x_5 v x_8) ^ (x_11 v -x_12 v x_9) ^ (x_0 v -x_2 v x_8) ^ (x_3 v -x_12 v x_11) ^ (-x_7 v x_10 v x_2) ^ (x_12 v -x_10 v x_13) ^ (-x_7 v x_2 v -x_6) ^ (x_12 v x_10 v -x_0) ^ (x_11 v x_13 v x_8) ^ (x_9 v -x_6) ^ (x_13 v x_8) ^ (-x_1 v x_6 v -x_11) ^ (x_1 v x_2 v -x_3)]
14,38,0.0009765625,3.1565964221954346,2.4862165451049805,[(x_12 v -x_2) ^ (-x_9 v -x_3 v -x_0) ^ (x_0 v -x_4 v x_10) ^ (x_13 v -x_8 v -x_3) ^ (x_3 v -x_12 v -x_11) ^ (x_4 v -x_8 v -x_6) ^ (x_0 v x_9) ^ (x_12 v x_7 v -x_6) ^ (x_9 v -x_2 v -x_3) ^ (-x_10 v x_7 v -x_11) ^ (x_11 v x_3) ^ (x_5 v -x_8) ^ (x_13 v -x_11) ^ (-x_10 v x_7 v -x_13) ^ (-x_4 v x_12 v x_13) ^ (x_1 v -x_2 v x_8) ^ (-x_9 v x_5 v -x_11) ^ (x_3 v x_9 v x_4) ^ (-x_11 v x_4 v -x_6) ^ (x_11 v x_1 v x_2) ^ (x_6 v -x_5 v x_7) ^ (x_6 v -x_10 v -x_3) ^ (x_9 v -x_4 v x_7) ^ (x_6 v -x_7 v -x_13) ^ (-x_7 v x_4) ^ (-x_5 v -x_7 v -x_2) ^ (-x_1 v x_10 v x_2) ^ (x_6 v -x_10 v -x_13) ^ (x_11 v x_4 v x_2) ^ (-x_2 v x_7 v -x_3) ^ (x_12 v x_10 v -x_6) ^ (x_11 v -x_4 v -x_7) ^ (x_11 v -x_9 v x_5) ^ (-x_7 v x_10 v -x_3) ^ (x_1 v x_10 v x_7) ^ (x_1 v -x_12 v x_11) ^ (-x_2 v -x_3) ^ (-x_8 v -x_3)]
14,30,0.00079345703125,2.5219943523406982,2.4265851974487305,[(-x_1 v -x_2 v -x_8) ^ (x_13 v -x_5 v x_7) ^ (x_11 v -x_12 v -x_3) ^ (-x_8 v x_13 v -x_6) ^ (x_3 v x_12 v -x_7) ^ (x_3 v -x_2 v x_7) ^ (x_12 v x_10 v x_13) ^ (x_1 v x_13 v x_8) ^ (x_3 v x_5 v x_2) ^ (x_11 v -x_12 v -x_0) ^ (x_1 v -x_2 v x_13) ^ (x_3 v -x_9 v x_13) ^ (x_5 v x_13 v -x_0) ^ (-x_12 v -x_5 v x_2) ^ (-x_9 v -x_11) ^ (-x_4 v x_10 v x_5) ^ (x_3 v x_5 v -x_13) ^ (x_11 v -x_5) ^ (-x_5 v -x_7 v -x_2) ^ (x_0 v x_5 v x_11) ^ (x_3 v x_7 v x_8) ^ (x_11 v x_4 v x_2) ^ (-x_7 v -x_10 v -x_0) ^ (-x_9 v -x_4 v -x_6) ^ (x_10 v x_13 v -x_6) ^ (x_0 v -x_10) ^ (-x_5 v -x_3 v -x_6) ^ (-x_1 v -x_12) ^ (-x_7 v -x_10 v x_13) ^ (x_3 v -x_4 v x_13)]
14,39,0.0008544921875,3.1367263793945312,2.385989189147949,[(x_3 v -x_5 v x_13) ^ (-x_1 v x_10 v -x_13) ^ (x_3 v x_4 v -x_0) ^ (x_12 v -x_2 v x_8) ^ (x_11 v x_4 v x_13) ^ (x_6 v x_5 v x_13) ^ (-x_0 v -x_7 v x_8) ^ (x_0 v -x_5 v -x_13) ^ (-x_12 v -x_4 v -x_13) ^ (x_0 v x_10 v -x_5) ^ (-x_12 v -x_11 v -x_3) ^ (-x_7 v -x_5 v -x_8) ^ (-x_1 v -x_2 v x_3) ^ (x_1 v -x_2 v -x_8) ^ (x_1 v -x_5 v x_13) ^ (x_0 v x_2 v x_11) ^ (x_11 v x_1 v x_8) ^ (x_9 v x_4) ^ (-x_12 v x_7 v -x_3) ^ (x_10 v -x_3) ^ (x_1 v x_12 v -x_11) ^ (x_3 v -x_9 v x_5) ^ (x_11 v -x_8 v -x_3) ^ (x_0 v x_5 v -x_6) ^ (-x_1 v -x_12 v -x_11) ^ (x_11 v x_2 v x_5) ^ (x_1 v -x_8 v -x_0) ^ (x_12 v x_2 v -x_3) ^ (-x_6 v -x_13 v x_8) ^ (x_9 v x_2 v x_13) ^ (-x_2 v -x_5 v -x_13) ^ (-x_2 v x_7) ^ (-x_9 v -x_10 v -x_2) ^ (-x_0 v -x_12 v -x_6) ^ (-x_12 v x_9 v -x_6) ^ (x_11 v x_9 v x_13) ^ (x_12 v x_4 v -x_0) ^ (x_1 v -x_5 v -x_6) ^ (x_0 v -x_1 v x_2)]
