size,edges,red. ratio,time_lumping,memory (MB),graph
7,5,0.046875,0.002252817153930664,0.02164459228515625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 4), (1, 4), (0, 6), (1, 6), (3, 5)])"
8,8,0.02734375,0.004009723663330078,0.033226966857910156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (2, 4), (1, 5), (0, 3), (4, 5), (2, 6), (2, 5), (1, 3)])"
9,9,0.017578125,0.010451555252075195,0.07717132568359375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (8, 1), (3, 7), (4, 6), (8, 3), (0, 2), (0, 5), (8, 5), (3, 5)])"
10,13,0.0126953125,0.02173447608947754,0.14906883239746094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(8, 1), (9, 6), (0, 3), (0, 9), (9, 2), (5, 7), (0, 6), (9, 5), (8, 9), (3, 6), (1, 6), (4, 7), (3, 5)])"
11,19,0.0078125,0.03843808174133301,0.31511688232421875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (9, 2), (8, 0), (0, 2), (10, 6), (8, 6), (0, 8), (8, 2), (8, 5), (10, 2), (0, 1), (1, 5), (2, 10), (6, 7), (8, 4), (10, 4), (0, 3), (1, 4), (0, 6)])"
12,25,0.004638671875,0.08083438873291016,0.6372146606445312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (8, 0), (8, 6), (0, 8), (4, 5), (9, 7), (0, 1), (11, 7), (9, 10), (0, 4), (2, 7), (1, 11), (4, 7), (3, 5), (8, 4), (9, 3), (8, 1), (8, 7), (8, 10), (1, 4), (11, 6), (2, 3), (1, 7), (2, 6), (1, 10)])"
13,31,0.0025634765625,0.17464041709899902,1.276092529296875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 7), (9, 2), (5, 7), (9, 5), (8, 3), (10, 6), (8, 12), (2, 5), (0, 11), (1, 12), (12, 6), (3, 12), (8, 5), (8, 11), (10, 2), (0, 7), (2, 4), (10, 11), (2, 7), (1, 5), (2, 10), (6, 7), (3, 11), (8, 4), (10, 4), (9, 6), (11, 3), (9, 12), (0, 12), (1, 7)])"
14,45,0.00164794921875,0.34676456451416016,2.5343093872070312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (12, 7), (4, 12), (8, 0), (5, 13), (3, 13), (8, 3), (8, 6), (10, 3), (0, 8), (2, 5), (2, 11), (1, 9), (13, 5), (10, 12), (1, 12), (4, 5), (12, 6), (9, 1), (11, 4), (9, 10), (0, 7), (2, 4), (10, 5), (9, 13), (0, 10), (2, 7), (13, 7), (1, 11), (0, 13), (6, 7), (3, 5), (3, 11), (8, 4), (4, 13), (8, 1), (9, 6), (11, 3), (0, 9), (9, 12), (1, 4), (0, 12), (11, 12), (2, 12), (1, 10)])"
15,28,0.000640869140625,0.661566972732544,4.9214019775390625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 7), (14, 7), (4, 6), (4, 12), (5, 7), (5, 13), (8, 3), (9, 11), (13, 5), (1, 3), (10, 12), (12, 6), (3, 12), (11, 4), (10, 2), (8, 14), (1, 2), (0, 13), (2, 10), (1, 14), (5, 14), (8, 7), (0, 3), (9, 12), (1, 4), (1, 13)])"
5,3,0.125,0.0012736320495605469,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (2, 3), (0, 4)])"
6,2,0.046875,0.0011832714080810547,0.0100555419921875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (2, 5)])"
7,6,0.046875,0.002328634262084961,0.02156829833984375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(3, 4), (0, 6), (2, 3), (0, 2), (2, 6), (5, 6)])"
8,9,0.03515625,0.005970954895019531,0.035691261291503906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 7), (0, 3), (6, 7), (0, 2), (1, 7), (3, 6), (1, 3), (4, 7), (3, 5)])"
9,13,0.021484375,0.009442806243896484,0.08615303039550781,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (1, 2), (0, 4), (1, 5), (3, 7), (5, 7), (0, 6), (6, 7), (0, 2), (1, 7), (8, 3), (1, 6), (2, 5)])"
10,16,0.013671875,0.021892309188842773,0.15539169311523438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 7), (0, 4), (0, 3), (0, 9), (5, 7), (0, 6), (0, 2), (1, 7), (8, 3), (4, 5), (8, 6), (8, 9), (1, 6), (1, 3), (4, 7), (8, 2)])"
11,15,0.0068359375,0.0366520881652832,0.3361968994140625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 1), (2, 4), (10, 5), (9, 3), (3, 7), (0, 3), (0, 9), (9, 2), (4, 6), (9, 5), (1, 10), (10, 3), (8, 2), (9, 7), (3, 5)])"
12,19,0.003662109375,0.07744383811950684,0.6238861083984375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (9, 2), (9, 5), (8, 9), (0, 5), (11, 5), (1, 6), (2, 5), (2, 11), (3, 6), (8, 2), (10, 2), (2, 10), (3, 11), (9, 3), (8, 1), (11, 3), (10, 7), (11, 6)])"
13,29,0.00244140625,0.15319323539733887,1.1858673095703125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (3, 4), (4, 6), (4, 12), (9, 2), (5, 7), (8, 9), (10, 6), (0, 5), (8, 12), (1, 6), (2, 11), (10, 12), (0, 11), (3, 6), (8, 2), (0, 1), (10, 5), (2, 7), (1, 11), (3, 5), (8, 4), (9, 6), (0, 3), (0, 9), (10, 7), (1, 4), (8, 10), (1, 7)])"
14,36,0.0015869140625,0.3376352787017822,2.4922714233398438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 13), (5, 13), (3, 13), (9, 5), (10, 6), (0, 5), (10, 3), (8, 6), (1, 6), (2, 5), (2, 11), (13, 5), (10, 12), (5, 6), (3, 12), (9, 10), (2, 4), (10, 11), (9, 13), (11, 13), (3, 5), (3, 11), (4, 13), (9, 3), (8, 1), (8, 7), (10, 4), (0, 3), (11, 3), (8, 10), (10, 13), (0, 6), (2, 3), (11, 6), (1, 7), (1, 13)])"
15,31,0.000762939453125,0.6812686920166016,4.74664306640625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 4), (14, 7), (9, 5), (8, 3), (2, 5), (10, 12), (1, 12), (13, 14), (4, 5), (8, 2), (11, 4), (9, 4), (0, 4), (0, 10), (2, 7), (1, 5), (9, 13), (0, 13), (11, 13), (1, 14), (2, 13), (6, 7), (12, 14), (3, 11), (4, 13), (10, 4), (11, 3), (0, 9), (9, 12), (2, 3), (2, 12)])"
5,2,0.09375,0.001965045928955078,0.01742839813232422,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (0, 4)])"
6,6,0.109375,0.0023870468139648438,0.0157318115234375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (0, 3), (1, 4), (2, 3), (4, 5), (2, 5)])"
7,5,0.0234375,0.004935264587402344,0.02004241943359375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 3), (0, 2), (5, 6), (3, 6), (2, 5)])"
8,10,0.04296875,0.006989717483520508,0.038819313049316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 4), (3, 4), (3, 7), (1, 4), (5, 7), (1, 7), (5, 6), (0, 5), (3, 6), (1, 6)])"
9,11,0.017578125,0.010987043380737305,0.07697486877441406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(8, 4), (8, 1), (4, 6), (1, 4), (8, 0), (2, 6), (8, 6), (3, 6), (1, 6), (0, 8), (1, 3)])"
10,8,0.0078125,0.019318580627441406,0.14110946655273438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 4), (4, 5), (2, 6), (5, 6), (1, 6), (2, 5), (8, 5), (9, 4)])"
11,18,0.0078125,0.04817008972167969,0.33608245849609375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (2, 4), (1, 2), (3, 4), (2, 7), (9, 3), (8, 7), (3, 7), (9, 2), (10, 7), (0, 6), (8, 3), (4, 5), (2, 6), (5, 6), (10, 3), (9, 7), (4, 7)])"
12,24,0.00439453125,0.08754181861877441,0.5616073608398438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (3, 7), (5, 7), (9, 5), (8, 3), (10, 6), (11, 5), (10, 3), (1, 9), (0, 11), (5, 6), (9, 1), (9, 4), (9, 10), (11, 7), (2, 4), (0, 4), (2, 7), (3, 11), (8, 1), (8, 7), (11, 3), (0, 9), (2, 6)])"
13,35,0.0025634765625,0.17214083671569824,1.07861328125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (8, 0), (8, 9), (0, 5), (11, 5), (8, 6), (9, 11), (0, 8), (1, 12), (12, 6), (3, 6), (3, 12), (8, 2), (11, 4), (10, 2), (10, 5), (0, 10), (2, 7), (1, 5), (2, 10), (4, 7), (9, 3), (8, 1), (8, 7), (10, 4), (0, 3), (0, 9), (10, 7), (0, 6), (0, 12), (2, 3), (11, 12), (2, 6), (1, 10)])"
14,36,0.0015869140625,0.34090161323547363,2.52557373046875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(9, 2), (5, 7), (5, 13), (3, 13), (10, 6), (11, 5), (8, 6), (2, 11), (13, 5), (0, 11), (10, 12), (5, 6), (3, 12), (8, 2), (11, 4), (8, 5), (9, 4), (8, 11), (2, 4), (1, 2), (9, 13), (2, 7), (1, 5), (1, 11), (6, 7), (12, 5), (4, 7), (9, 3), (0, 9), (8, 10), (1, 4), (0, 6), (11, 12), (1, 13), (2, 6), (13, 6)])"
15,37,0.0008544921875,0.7140555381774902,4.435707092285156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (5, 7), (0, 2), (8, 3), (10, 6), (8, 9), (9, 14), (10, 3), (1, 6), (0, 14), (1, 3), (10, 12), (12, 6), (9, 7), (9, 4), (0, 1), (0, 7), (0, 10), (13, 7), (11, 13), (1, 14), (2, 13), (12, 5), (4, 7), (3, 11), (8, 7), (10, 4), (9, 6), (0, 3), (11, 3), (8, 10), (1, 4), (11, 6), (10, 13), (1, 13), (13, 6), (1, 10)])"
5,2,0.09375,0.0015139579772949219,0.01742839813232422,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 3), (0, 4)])"
6,8,0.109375,0.0011703968048095703,0.01445770263671875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (2, 4), (1, 2), (0, 4), (0, 3), (0, 2), (2, 5), (1, 3)])"
7,8,0.0625,0.0028982162475585938,0.02320098876953125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (3, 4), (2, 3), (4, 5), (2, 6), (0, 5), (3, 6), (2, 5)])"
8,6,0.01953125,0.005067586898803711,0.034150123596191406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (1, 4), (4, 5), (5, 6), (0, 5), (1, 6)])"
9,11,0.01953125,0.009559154510498047,0.08410072326660156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(2, 4), (1, 2), (8, 4), (3, 7), (6, 7), (0, 5), (3, 6), (8, 2), (1, 3), (8, 5), (3, 5)])"
10,18,0.013671875,0.022578716278076172,0.16137313842773438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 7), (1, 2), (3, 4), (8, 7), (4, 6), (0, 9), (9, 2), (2, 3), (9, 5), (0, 2), (6, 7), (8, 6), (3, 6), (1, 6), (9, 1), (1, 3), (1, 9), (9, 4)])"
11,16,0.00634765625,0.05648231506347656,0.333984375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 4), (2, 7), (1, 5), (9, 3), (9, 6), (10, 7), (0, 6), (6, 7), (4, 5), (10, 6), (3, 6), (9, 1), (2, 5), (1, 3), (1, 9)])"
12,24,0.00439453125,0.07825016975402832,0.6248321533203125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (8, 0), (8, 3), (8, 9), (11, 5), (9, 11), (0, 8), (2, 11), (0, 11), (8, 2), (9, 10), (1, 2), (0, 4), (0, 10), (1, 11), (3, 11), (8, 4), (8, 7), (0, 3), (11, 3), (10, 7), (1, 4), (2, 3), (1, 7)])"
13,34,0.0029296875,0.16516447067260742,1.1556243896484375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 4), (3, 7), (4, 6), (10, 6), (11, 5), (8, 12), (9, 11), (1, 3), (1, 9), (0, 11), (10, 12), (4, 5), (12, 6), (9, 1), (9, 7), (11, 4), (10, 2), (0, 1), (0, 7), (2, 4), (0, 4), (2, 7), (2, 10), (8, 4), (9, 3), (10, 4), (9, 6), (0, 3), (9, 12), (10, 7), (0, 12), (2, 6), (1, 10)])"
14,30,0.00140380859375,0.34014415740966797,2.4761428833007812,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 13), (3, 13), (0, 2), (9, 5), (8, 6), (10, 3), (4, 5), (12, 6), (5, 6), (9, 7), (8, 5), (9, 4), (0, 1), (2, 4), (10, 5), (0, 4), (1, 5), (2, 13), (6, 7), (4, 7), (3, 5), (10, 4), (0, 3), (9, 12), (10, 7), (10, 13), (11, 6), (11, 12), (1, 13), (2, 6)])"
15,36,0.000823974609375,0.7242755889892578,4.372337341308594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 4), (14, 7), (4, 6), (4, 12), (9, 2), (3, 13), (0, 5), (10, 3), (0, 14), (10, 12), (0, 11), (2, 14), (13, 14), (12, 6), (5, 6), (0, 1), (11, 7), (2, 4), (9, 10), (0, 4), (0, 10), (10, 11), (1, 5), (6, 7), (4, 7), (9, 3), (10, 4), (9, 6), (10, 13), (2, 3), (8, 13), (1, 7), (1, 13), (11, 12)])"
5,4,0.125,0.0008883476257324219,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (2, 4), (0, 3), (1, 3)])"
6,6,0.0625,0.0011441707611083984,0.011871337890625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (0, 3), (1, 4), (2, 3), (4, 5), (0, 5)])"
7,4,0.0234375,0.0023555755615234375,0.02057647705078125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (4, 5), (0, 4), (1, 5)])"
8,7,0.03125,0.004681587219238281,0.031235694885253906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(3, 4), (0, 3), (4, 6), (0, 6), (4, 5), (0, 2), (4, 7)])"
9,10,0.01953125,0.009226322174072266,0.08237457275390625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (1, 2), (3, 4), (8, 1), (0, 6), (2, 3), (1, 7), (0, 5), (3, 6), (3, 5)])"
10,15,0.01171875,0.017585039138793945,0.1510601043701172,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (0, 7), (1, 2), (3, 4), (1, 5), (8, 1), (8, 7), (9, 6), (1, 4), (9, 5), (0, 2), (6, 7), (3, 6), (9, 1), (1, 9)])"
11,21,0.00732421875,0.03917336463928223,0.34130859375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (0, 2), (1, 9), (4, 5), (8, 2), (9, 1), (9, 7), (10, 2), (0, 1), (0, 7), (2, 4), (1, 2), (0, 4), (0, 10), (2, 7), (2, 10), (4, 7), (2, 3), (1, 7), (2, 6), (1, 10)])"
12,23,0.004150390625,0.09515976905822754,0.6183090209960938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 5), (8, 3), (8, 9), (0, 5), (8, 6), (1, 9), (0, 11), (9, 1), (9, 10), (0, 7), (2, 4), (11, 7), (2, 7), (6, 7), (9, 3), (10, 4), (9, 6), (10, 7), (1, 4), (0, 6), (11, 6), (2, 6), (1, 10)])"
13,27,0.002685546875,0.15914201736450195,1.337005615234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (12, 7), (3, 7), (4, 6), (4, 12), (5, 7), (8, 0), (10, 6), (0, 5), (8, 12), (1, 6), (0, 8), (1, 3), (0, 11), (4, 5), (3, 6), (11, 4), (9, 4), (9, 10), (0, 7), (2, 4), (1, 5), (1, 11), (12, 5), (8, 1), (9, 12), (1, 4)])"
14,28,0.00128173828125,0.32138752937316895,2.4884185791015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (12, 13), (8, 0), (5, 13), (3, 13), (8, 3), (10, 6), (8, 6), (8, 12), (0, 8), (13, 5), (2, 11), (0, 11), (3, 6), (3, 12), (10, 5), (0, 4), (2, 7), (1, 5), (1, 11), (11, 13), (12, 5), (3, 5), (3, 11), (8, 7), (11, 3), (0, 6), (1, 7)])"
15,32,0.000762939453125,0.671593427658081,4.589378356933594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (4, 6), (4, 12), (8, 0), (9, 5), (0, 2), (8, 9), (11, 5), (10, 3), (9, 11), (0, 8), (2, 11), (1, 9), (0, 11), (1, 12), (12, 6), (3, 12), (9, 1), (8, 5), (0, 1), (0, 7), (1, 2), (10, 11), (13, 7), (1, 11), (0, 13), (10, 14), (6, 7), (4, 13), (2, 3), (1, 7), (2, 6)])"
5,4,0.125,0.000988006591796875,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (2, 4), (3, 4), (1, 4)])"
6,7,0.109375,0.0011653900146484375,0.01593780517578125,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 4), (0, 4), (3, 4), (1, 4), (0, 2), (4, 5), (2, 5)])"
7,7,0.0625,0.002340078353881836,0.02188873291015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 2), (1, 5), (4, 6), (1, 4), (2, 3), (5, 6), (0, 5)])"
8,6,0.0234375,0.004369974136352539,0.038590431213378906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (2, 4), (2, 7), (3, 7), (5, 7), (2, 3)])"
9,16,0.0234375,0.011328935623168945,0.08257484436035156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (1, 2), (2, 7), (1, 5), (0, 3), (8, 0), (2, 3), (1, 7), (8, 3), (4, 5), (5, 6), (3, 6), (1, 6), (0, 8), (8, 5), (8, 2)])"
10,20,0.013671875,0.02822113037109375,0.15261459350585938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(5, 7), (8, 0), (0, 2), (8, 3), (0, 8), (2, 5), (1, 9), (5, 6), (3, 6), (9, 1), (9, 4), (2, 4), (2, 7), (1, 5), (4, 7), (8, 4), (9, 6), (0, 9), (0, 6), (2, 6)])"
11,13,0.00537109375,0.046930551528930664,0.32547760009765625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (2, 4), (0, 4), (8, 4), (9, 6), (10, 7), (5, 7), (0, 2), (4, 5), (3, 6), (9, 7), (3, 5), (9, 4)])"
12,25,0.004638671875,0.07911467552185059,0.6309890747070312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (8, 0), (9, 5), (8, 9), (11, 5), (1, 6), (0, 8), (2, 5), (1, 9), (0, 11), (5, 6), (9, 1), (9, 7), (9, 4), (0, 1), (11, 7), (10, 5), (9, 10), (2, 7), (1, 11), (8, 4), (10, 4), (9, 6), (1, 4), (11, 6)])"
13,31,0.0025634765625,0.17076897621154785,1.1750106811523438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (9, 2), (5, 7), (8, 0), (9, 5), (0, 5), (8, 12), (0, 8), (10, 12), (3, 6), (3, 12), (8, 2), (8, 11), (9, 4), (9, 10), (0, 7), (10, 2), (0, 4), (2, 7), (1, 11), (2, 10), (6, 7), (3, 11), (8, 4), (8, 1), (11, 3), (8, 10), (11, 6), (0, 12), (2, 3), (2, 12)])"
14,34,0.00152587890625,0.3377816677093506,2.4982070922851562,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (4, 6), (12, 13), (9, 2), (0, 2), (8, 9), (10, 6), (0, 5), (11, 5), (8, 6), (1, 6), (1, 3), (1, 9), (3, 6), (9, 1), (8, 5), (8, 11), (9, 4), (0, 7), (2, 4), (10, 5), (9, 13), (0, 10), (6, 7), (12, 5), (4, 7), (8, 4), (4, 13), (8, 7), (10, 4), (9, 12), (0, 9), (8, 13), (1, 10)])"
15,32,0.000701904296875,0.6755130290985107,5.090873718261719,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(5, 7), (8, 9), (8, 6), (2, 5), (0, 14), (5, 6), (8, 2), (8, 5), (10, 2), (9, 4), (9, 10), (2, 4), (1, 2), (10, 5), (0, 10), (2, 7), (13, 7), (11, 13), (2, 10), (1, 14), (4, 7), (3, 11), (4, 13), (9, 3), (8, 1), (8, 7), (11, 3), (0, 9), (1, 4), (1, 7), (13, 6), (1, 10)])"
5,1,0.0625,0.0013737678527832031,0.01584911346435547,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 2)])"
6,5,0.046875,0.0017306804656982422,0.0107269287109375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (1, 5), (2, 3), (0, 2), (3, 5)])"
7,7,0.0546875,0.003946065902709961,0.0230255126953125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (2, 4), (0, 4), (5, 6), (0, 5), (3, 6), (3, 5)])"
8,7,0.02734375,0.006403207778930664,0.031456947326660156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (0, 4), (1, 4), (4, 5), (1, 6), (1, 3), (4, 7)])"
9,16,0.025390625,0.011446475982666016,0.08758735656738281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (8, 4), (3, 4), (1, 5), (3, 7), (4, 6), (6, 7), (8, 3), (4, 5), (5, 6), (0, 5), (3, 6), (8, 6), (1, 6), (4, 7)])"
10,14,0.01171875,0.027523517608642578,0.14920425415039062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(2, 4), (1, 2), (1, 5), (8, 7), (3, 7), (1, 4), (8, 5), (0, 2), (8, 3), (5, 6), (8, 2), (2, 5), (1, 3), (4, 7)])"
11,19,0.00732421875,0.05842781066894531,0.35460662841796875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(8, 3), (8, 9), (8, 6), (1, 9), (9, 1), (10, 2), (0, 1), (0, 7), (2, 4), (10, 5), (2, 7), (2, 10), (4, 7), (8, 4), (9, 3), (8, 1), (8, 10), (2, 3), (1, 7)])"
12,34,0.005126953125,0.07705211639404297,0.6247024536132812,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (4, 6), (8, 0), (9, 5), (0, 2), (8, 3), (10, 6), (0, 5), (11, 5), (1, 6), (0, 8), (1, 9), (4, 5), (5, 6), (8, 2), (9, 1), (9, 7), (8, 5), (9, 4), (0, 1), (11, 7), (9, 10), (1, 2), (1, 11), (6, 7), (3, 5), (8, 7), (9, 6), (0, 3), (8, 10), (10, 7), (0, 6), (1, 7), (2, 6)])"
13,33,0.002685546875,0.16896557807922363,1.2780914306640625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (3, 4), (4, 6), (4, 12), (9, 5), (10, 6), (0, 5), (10, 3), (1, 6), (2, 5), (1, 3), (1, 9), (5, 6), (9, 1), (9, 7), (9, 4), (11, 7), (2, 4), (10, 5), (0, 4), (6, 7), (4, 7), (3, 11), (8, 4), (9, 3), (8, 7), (9, 6), (11, 3), (0, 9), (0, 12), (1, 7), (2, 6), (2, 12)])"
14,31,0.00146484375,0.3309054374694824,2.4601669311523438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (3, 7), (12, 13), (5, 7), (5, 13), (8, 9), (9, 11), (13, 5), (2, 11), (1, 9), (10, 12), (9, 1), (0, 7), (11, 7), (10, 11), (0, 4), (1, 5), (1, 11), (0, 13), (11, 13), (6, 7), (4, 7), (3, 11), (11, 3), (0, 9), (0, 12), (2, 3), (1, 7), (13, 6), (1, 10)])"
15,36,0.000762939453125,0.6774382591247559,4.387794494628906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 4), (3, 7), (4, 12), (9, 2), (8, 0), (5, 13), (3, 13), (9, 5), (10, 6), (9, 14), (0, 8), (2, 5), (13, 5), (2, 11), (6, 14), (14, 6), (9, 7), (11, 7), (11, 13), (6, 7), (12, 5), (3, 5), (4, 13), (10, 4), (9, 6), (9, 12), (8, 10), (10, 7), (1, 4), (11, 6), (10, 13), (11, 12), (1, 13), (13, 6)])"
5,3,0.125,0.0010814666748046875,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (1, 2), (1, 4)])"
6,4,0.078125,0.0013017654418945312,0.0126190185546875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(4, 5), (0, 4), (3, 5), (1, 5)])"
