size,edges,kappa,time_iteration,memory (MB),graph
11,18,1,0.07755017280578613,0.25265026092529297,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(2, 4), (10, 5), (0, 4), (0, 10), (2, 7), (9, 3), (9, 6), (4, 6), (8, 10), (10, 7), (1, 4), (9, 5), (0, 2), (1, 7), (5, 6), (8, 6), (1, 6), (9, 4)])"
11,23,46,2.4166367053985596,8.277578353881836,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (8, 0), (8, 3), (8, 9), (1, 6), (0, 8), (1, 3), (1, 9), (4, 5), (5, 6), (9, 1), (2, 4), (10, 5), (1, 5), (6, 7), (3, 5), (8, 4), (8, 7), (10, 4), (0, 3), (8, 10), (2, 3), (1, 7)])"
12,15,1,0.07050490379333496,0.22873878479003906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(10, 5), (10, 11), (9, 3), (8, 7), (1, 4), (2, 3), (1, 7), (8, 9), (10, 6), (3, 6), (8, 11), (8, 2), (3, 5), (0, 11), (9, 4)])"
12,26,64,3.973191499710083,12.613297462463379,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (8, 0), (8, 9), (10, 6), (10, 3), (1, 6), (0, 8), (2, 5), (1, 9), (0, 11), (4, 5), (5, 6), (3, 6), (9, 1), (9, 7), (8, 5), (8, 11), (9, 4), (2, 4), (10, 5), (0, 4), (1, 5), (4, 7), (10, 4), (9, 6), (8, 10)])"
13,31,1,0.10813164710998535,0.3551216125488281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(8, 0), (9, 5), (8, 3), (0, 5), (10, 3), (11, 5), (8, 6), (0, 8), (2, 5), (1, 3), (9, 11), (4, 5), (3, 12), (8, 5), (11, 4), (8, 11), (0, 1), (9, 10), (1, 2), (10, 11), (1, 5), (4, 7), (8, 1), (8, 7), (10, 4), (9, 6), (0, 3), (8, 10), (1, 4), (11, 12), (2, 12)])"
13,20,91,4.439549446105957,13.822013854980469,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 7), (8, 3), (10, 6), (1, 6), (1, 9), (1, 12), (3, 12), (9, 1), (0, 1), (10, 11), (1, 5), (9, 3), (8, 7), (9, 12), (11, 6), (0, 12), (2, 3), (11, 12), (1, 10)])"
14,23,1,0.09141802787780762,0.2974739074707031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (12, 13), (9, 5), (10, 6), (8, 6), (1, 6), (9, 11), (2, 5), (1, 3), (2, 11), (4, 5), (12, 6), (11, 4), (11, 7), (1, 2), (1, 11), (0, 13), (6, 7), (9, 6), (8, 10), (11, 12), (13, 6)])"
14,39,128,78.23592185974121,37.07004356384277,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (12, 7), (3, 4), (3, 7), (4, 12), (9, 2), (5, 7), (8, 0), (5, 13), (3, 13), (8, 3), (8, 9), (10, 6), (8, 12), (1, 6), (0, 8), (1, 3), (2, 11), (13, 5), (12, 6), (3, 12), (8, 11), (9, 4), (9, 10), (0, 7), (9, 13), (13, 7), (0, 13), (11, 13), (6, 7), (10, 4), (0, 3), (0, 9), (8, 10), (11, 6), (2, 3), (8, 13), (2, 6), (13, 6)])"
15,26,1,0.10797858238220215,0.32231903076171875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(14, 7), (9, 2), (5, 7), (9, 5), (8, 9), (0, 5), (11, 5), (9, 14), (1, 6), (11, 14), (1, 9), (5, 6), (9, 1), (0, 1), (10, 5), (10, 11), (0, 4), (9, 13), (10, 14), (12, 5), (3, 5), (3, 14), (9, 3), (8, 1), (2, 3), (2, 6)])"
15,43,182,17.56320095062256,58.012393951416016,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (3, 7), (14, 7), (4, 6), (5, 7), (9, 5), (8, 9), (10, 6), (8, 12), (1, 6), (2, 5), (2, 11), (1, 9), (0, 11), (11, 14), (1, 12), (6, 14), (14, 6), (4, 5), (5, 6), (3, 12), (9, 1), (9, 7), (8, 5), (10, 2), (9, 4), (0, 7), (11, 7), (1, 2), (1, 11), (2, 10), (2, 13), (3, 11), (9, 3), (0, 3), (0, 9), (11, 3), (10, 7), (11, 6), (0, 12), (8, 13), (9, 12), (1, 13)])"
5,3,1,0.0754697322845459,1.172708511352539,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 2), (1, 2), (1, 4)])"
5,6,6,0.10671663284301758,0.39783668518066406,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (1, 2), (0, 4), (3, 4), (0, 3), (1, 3)])"
6,5,1,0.045430898666381836,0.15122032165527344,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (0, 4), (4, 5), (0, 2), (1, 3)])"
6,5,8,0.10897231101989746,0.42984771728515625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 4), (2, 3), (0, 2), (4, 5), (3, 5)])"
7,3,1,0.04850149154663086,0.1325531005859375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 2), (0, 5), (3, 6)])"
7,8,12,0.2475268840789795,0.9148616790771484,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (4, 6), (0, 6), (4, 5), (2, 6), (1, 6), (1, 3), (3, 5)])"
8,11,1,0.05976247787475586,0.20281124114990234,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 4), (1, 2), (3, 4), (1, 5), (3, 7), (0, 3), (1, 4), (1, 7), (5, 6), (3, 6), (2, 5)])"
8,10,16,0.32779479026794434,1.32318115234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 2), (0, 3), (4, 6), (0, 6), (6, 7), (0, 2), (1, 7), (4, 5), (5, 6), (4, 7)])"
9,13,1,0.06191277503967285,0.20972633361816406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 4), (8, 1), (1, 5), (3, 7), (8, 7), (0, 3), (1, 4), (8, 0), (4, 5), (2, 6), (0, 8), (2, 5), (3, 5)])"
9,12,23,0.5836904048919678,2.1732406616210938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (1, 5), (3, 7), (6, 7), (1, 7), (4, 5), (2, 6), (5, 6), (0, 5), (3, 6), (2, 5), (8, 5)])"
10,14,1,0.06714701652526855,0.21091747283935547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 1), (1, 5), (8, 1), (3, 7), (9, 6), (8, 0), (8, 3), (2, 6), (0, 5), (1, 6), (0, 8), (2, 5), (1, 9), (9, 4)])"
10,21,32,1.70747971534729,5.181435585021973,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(3, 4), (9, 2), (8, 0), (0, 2), (8, 3), (8, 9), (0, 5), (0, 8), (1, 3), (3, 6), (9, 4), (0, 1), (0, 7), (2, 7), (1, 5), (8, 7), (9, 6), (0, 3), (1, 4), (0, 6), (1, 7)])"
11,21,1,0.08689093589782715,0.2867317199707031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(8, 0), (8, 3), (8, 9), (10, 3), (1, 6), (0, 8), (8, 2), (10, 2), (0, 7), (2, 4), (1, 2), (0, 4), (2, 10), (4, 7), (8, 4), (8, 1), (8, 7), (10, 4), (9, 6), (0, 3), (2, 6)])"
11,24,46,2.8163278102874756,8.586077690124512,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (9, 2), (5, 7), (8, 3), (8, 9), (10, 3), (2, 5), (9, 7), (9, 4), (0, 7), (2, 4), (1, 2), (10, 5), (2, 7), (1, 5), (3, 5), (9, 6), (0, 9), (10, 7), (8, 10), (0, 6), (2, 3), (2, 6), (1, 10)])"
12,15,1,0.07163667678833008,0.23136425018310547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 10), (2, 4), (1, 5), (8, 7), (3, 7), (10, 4), (0, 3), (11, 3), (8, 10), (1, 4), (0, 2), (8, 6), (9, 7), (4, 7), (3, 11)])"
12,23,64,3.5736515522003174,11.215638160705566,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(5, 7), (0, 2), (8, 3), (0, 5), (10, 3), (11, 5), (9, 11), (2, 5), (1, 3), (5, 6), (9, 7), (11, 4), (10, 2), (2, 4), (10, 11), (0, 10), (1, 5), (2, 10), (6, 7), (8, 4), (8, 10), (10, 7), (0, 6)])"
13,32,1,0.11844015121459961,0.36469554901123047,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (5, 7), (8, 0), (0, 2), (8, 9), (10, 6), (8, 6), (8, 12), (1, 6), (0, 8), (9, 11), (1, 3), (0, 11), (1, 12), (5, 6), (9, 7), (8, 5), (11, 4), (8, 11), (9, 10), (2, 4), (3, 5), (8, 4), (9, 6), (0, 3), (10, 7), (1, 4), (0, 6), (1, 7), (2, 12), (1, 10)])"
13,17,91,4.004340171813965,11.758955001831055,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(11, 7), (12, 7), (0, 10), (0, 3), (8, 10), (8, 0), (0, 12), (2, 3), (2, 6), (2, 12), (10, 6), (10, 3), (0, 8), (2, 5), (1, 3), (4, 7), (3, 5)])"
14,37,1,0.11474943161010742,0.40250682830810547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (12, 13), (9, 2), (8, 0), (5, 13), (0, 2), (8, 9), (9, 11), (0, 8), (2, 11), (1, 9), (13, 5), (10, 12), (5, 6), (9, 1), (10, 2), (9, 10), (0, 7), (1, 2), (0, 10), (2, 7), (1, 11), (0, 13), (2, 10), (2, 13), (3, 5), (8, 1), (9, 6), (1, 4), (11, 6), (0, 12), (2, 3), (11, 12), (1, 13), (2, 6), (13, 6)])"
14,33,128,52.43841600418091,31.454994201660156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(4, 6), (12, 13), (5, 7), (8, 0), (10, 6), (0, 5), (10, 3), (11, 5), (1, 6), (0, 8), (2, 5), (9, 11), (1, 9), (1, 12), (3, 6), (9, 1), (11, 7), (10, 5), (1, 2), (0, 4), (10, 11), (1, 5), (3, 5), (8, 4), (4, 13), (8, 1), (9, 6), (9, 12), (10, 7), (10, 13), (0, 6), (11, 12), (1, 10)])"
15,37,1,0.14384222030639648,0.39589595794677734,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (3, 4), (14, 7), (4, 6), (8, 0), (5, 13), (3, 13), (9, 5), (1, 6), (0, 8), (0, 14), (13, 5), (10, 12), (11, 14), (1, 12), (4, 5), (9, 7), (10, 2), (11, 7), (8, 14), (9, 13), (2, 7), (2, 10), (12, 5), (3, 5), (3, 11), (3, 14), (5, 14), (10, 4), (11, 3), (0, 9), (10, 7), (1, 4), (0, 6), (9, 12), (2, 12), (13, 6)])"
15,34,182,13.712148189544678,46.0213508605957,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 7), (5, 13), (0, 2), (10, 6), (11, 5), (11, 14), (13, 5), (3, 12), (8, 5), (10, 2), (0, 1), (0, 7), (8, 14), (9, 10), (9, 13), (0, 10), (10, 11), (13, 7), (0, 13), (2, 10), (12, 5), (4, 7), (12, 14), (9, 6), (9, 12), (10, 7), (0, 6), (0, 12), (8, 13), (11, 12), (1, 13), (2, 6), (13, 6), (1, 10)])"
5,2,1,0.0608978271484375,1.1652183532714844,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 2), (0, 3)])"
5,3,6,0.05777716636657715,0.2669553756713867,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (1, 2), (1, 3)])"
6,4,1,0.03666853904724121,0.14220714569091797,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (0, 2), (1, 3), (3, 4)])"
6,2,8,0.05241823196411133,0.24082279205322266,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 4), (1, 4)])"
7,8,1,0.04351210594177246,0.1747884750366211,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 3), (1, 4), (4, 5), (2, 6), (5, 6), (3, 6), (2, 5), (1, 3)])"
7,5,12,0.24331045150756836,0.7338981628417969,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 5), (4, 5), (0, 2), (1, 3), (3, 5)])"
8,3,1,0.04199504852294922,0.1397552490234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 5), (1, 3), (3, 6)])"
8,7,16,0.20961523056030273,1.0047006607055664,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 4), (3, 4), (2, 7), (3, 7), (5, 6), (4, 7), (3, 5)])"
9,18,1,0.06456899642944336,0.24235916137695312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (2, 4), (0, 4), (2, 7), (8, 1), (8, 7), (4, 6), (5, 7), (0, 2), (1, 7), (2, 6), (5, 6), (8, 6), (3, 6), (8, 2), (2, 5), (1, 3), (3, 5)])"
9,7,23,0.26244425773620605,1.3195877075195312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (8, 1), (1, 7), (4, 5), (5, 6), (3, 6), (1, 6)])"
10,10,1,0.04469156265258789,0.19404888153076172,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (9, 7), (1, 2), (3, 4), (0, 3), (9, 2), (1, 4), (4, 5), (1, 3), (9, 4)])"
10,21,32,1.1600077152252197,5.259551048278809,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(3, 7), (5, 7), (8, 3), (8, 6), (1, 6), (1, 9), (4, 5), (5, 6), (3, 6), (8, 2), (9, 1), (9, 7), (9, 4), (1, 2), (0, 4), (4, 7), (8, 4), (9, 3), (8, 1), (0, 9), (1, 4)])"
11,22,1,0.07730793952941895,0.2848014831542969,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 7), (9, 2), (8, 0), (0, 2), (0, 5), (0, 8), (1, 9), (4, 5), (8, 2), (9, 1), (10, 2), (2, 4), (1, 2), (0, 10), (2, 10), (4, 7), (9, 3), (0, 9), (10, 7), (8, 10), (1, 7), (2, 6)])"
11,16,46,1.2633845806121826,5.688013076782227,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (10, 5), (8, 4), (2, 7), (9, 3), (2, 10), (9, 2), (1, 4), (9, 5), (4, 5), (10, 6), (5, 6), (3, 6), (9, 7), (10, 2)])"
12,21,1,0.07362556457519531,0.3084230422973633,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (8, 0), (0, 5), (10, 3), (1, 6), (0, 8), (2, 11), (1, 9), (0, 11), (5, 6), (9, 1), (11, 4), (8, 11), (10, 2), (0, 1), (2, 10), (8, 7), (0, 9), (10, 7), (0, 6), (11, 6)])"
12,28,64,4.150906324386597,13.583251953125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(8, 0), (9, 5), (0, 2), (10, 6), (11, 5), (10, 3), (8, 6), (1, 6), (0, 8), (2, 5), (1, 3), (1, 9), (0, 11), (9, 11), (8, 2), (9, 1), (11, 4), (8, 11), (9, 4), (9, 10), (2, 4), (1, 2), (0, 10), (1, 5), (1, 11), (6, 7), (10, 4), (0, 3)])"
13,32,1,0.11464834213256836,0.35387229919433594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (9, 2), (8, 3), (10, 3), (8, 12), (9, 11), (2, 11), (1, 9), (1, 12), (5, 6), (3, 12), (9, 1), (9, 7), (10, 2), (9, 4), (0, 1), (9, 10), (2, 4), (1, 2), (10, 11), (2, 7), (1, 11), (2, 10), (3, 5), (8, 4), (9, 3), (8, 1), (9, 6), (0, 6), (2, 12), (1, 10)])"
13,26,91,5.967730522155762,17.861422538757324,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (4, 6), (9, 2), (8, 0), (10, 6), (10, 3), (8, 12), (0, 8), (1, 9), (8, 2), (9, 1), (8, 5), (2, 4), (10, 5), (6, 7), (12, 5), (4, 7), (8, 1), (8, 7), (10, 4), (0, 9), (10, 7), (8, 10), (11, 6), (0, 12), (2, 12)])"
14,46,1,0.14101529121398926,0.47331714630126953,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 6), (4, 12), (12, 13), (8, 0), (5, 13), (0, 2), (8, 3), (10, 3), (8, 12), (0, 8), (1, 3), (13, 5), (10, 12), (1, 12), (4, 5), (5, 6), (3, 6), (3, 12), (8, 2), (9, 7), (9, 10), (10, 5), (1, 2), (0, 4), (0, 10), (1, 5), (1, 11), (0, 13), (13, 7), (11, 13), (12, 5), (3, 5), (8, 4), (8, 1), (10, 4), (0, 3), (8, 10), (10, 7), (1, 4), (10, 13), (2, 3), (1, 13), (2, 6)])"
14,34,128,71.17051720619202,32.39690017700195,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(8, 0), (5, 13), (9, 5), (0, 2), (11, 5), (0, 8), (13, 5), (10, 12), (0, 11), (1, 12), (12, 6), (3, 12), (8, 2), (8, 11), (10, 2), (0, 1), (11, 7), (2, 4), (2, 7), (1, 5), (2, 10), (6, 7), (12, 5), (4, 7), (8, 4), (8, 7), (9, 6), (0, 3), (10, 13), (0, 6), (11, 6), (11, 12), (2, 12), (1, 10)])"
15,37,1,0.1689760684967041,0.4037942886352539,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 12), (8, 9), (10, 6), (0, 5), (8, 12), (10, 12), (1, 9), (1, 12), (5, 6), (3, 12), (9, 1), (11, 4), (8, 11), (9, 4), (0, 1), (11, 7), (2, 4), (10, 2), (10, 11), (2, 7), (1, 5), (1, 11), (0, 13), (2, 10), (13, 7), (2, 13), (12, 14), (3, 11), (8, 1), (11, 3), (0, 9), (1, 7), (2, 6), (2, 12)])"
15,36,182,13.086119174957275,48.66023540496826,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(4, 6), (9, 2), (3, 13), (0, 5), (1, 3), (10, 12), (0, 11), (2, 14), (6, 14), (14, 6), (4, 5), (3, 6), (8, 2), (11, 4), (8, 5), (9, 10), (11, 7), (2, 4), (1, 2), (9, 13), (10, 11), (1, 5), (13, 7), (10, 14), (3, 5), (12, 14), (8, 4), (9, 3), (9, 12), (0, 9), (8, 10), (2, 3), (8, 13), (1, 7), (2, 6), (13, 6)])"
5,4,1,0.07961773872375488,1.1795578002929688,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (1, 2), (0, 3), (3, 4)])"
5,3,6,0.07472848892211914,0.26712894439697266,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (1, 2), (2, 3)])"
6,10,1,0.06618165969848633,0.18606185913085938,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 4), (1, 2), (0, 4), (1, 5), (0, 3), (1, 4), (2, 3), (4, 5), (0, 5), (3, 5)])"
6,5,8,0.11630678176879883,0.4404325485229492,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (0, 3), (4, 5), (0, 5), (3, 5)])"
7,8,1,0.05299997329711914,0.17778968811035156,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (1, 5), (0, 3), (0, 6), (2, 3), (0, 2), (0, 5), (1, 3)])"
7,5,12,0.33383727073669434,0.765416145324707,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 4), (2, 3), (1, 6), (1, 3), (3, 5)])"
8,9,1,0.05519556999206543,0.1963796615600586,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (0, 7), (0, 4), (1, 5), (0, 3), (5, 7), (2, 3), (2, 6), (1, 3)])"
8,7,16,0.2532827854156494,0.9647455215454102,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 2), (1, 5), (5, 7), (2, 3), (6, 7), (0, 2), (1, 3)])"
9,15,1,0.06366205215454102,0.22395992279052734,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (1, 2), (2, 7), (8, 7), (1, 4), (8, 0), (2, 3), (1, 7), (5, 6), (8, 6), (3, 6), (0, 8), (1, 3), (4, 7), (3, 5)])"
9,16,23,0.7618260383605957,2.9138107299804688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(2, 4), (1, 2), (1, 5), (5, 7), (8, 0), (2, 3), (6, 7), (1, 7), (8, 3), (2, 6), (4, 5), (3, 6), (8, 2), (0, 8), (1, 3), (8, 5)])"
10,16,1,0.06423568725585938,0.2299480438232422,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (0, 7), (8, 4), (2, 7), (9, 3), (3, 7), (9, 6), (0, 3), (5, 7), (2, 3), (2, 6), (0, 5), (3, 6), (8, 6), (4, 7), (3, 5)])"
10,22,32,1.5510270595550537,5.513154029846191,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(4, 6), (9, 2), (5, 7), (8, 0), (8, 3), (8, 6), (0, 8), (2, 5), (8, 2), (9, 7), (9, 4), (0, 1), (0, 7), (2, 4), (2, 7), (1, 5), (6, 7), (8, 4), (8, 7), (1, 4), (1, 7), (2, 6)])"
11,16,1,0.07827115058898926,0.24170207977294922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(10, 5), (0, 4), (8, 4), (8, 1), (3, 7), (10, 4), (9, 6), (1, 4), (5, 7), (6, 7), (4, 5), (2, 6), (1, 10), (3, 6), (8, 6), (9, 4)])"
11,20,46,2.026865243911743,7.243965148925781,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 2), (8, 3), (8, 9), (8, 6), (10, 3), (1, 6), (1, 3), (1, 9), (3, 6), (9, 1), (9, 4), (0, 7), (2, 4), (10, 5), (9, 6), (0, 9), (10, 7), (8, 10), (1, 7), (1, 10)])"
12,22,1,0.08939361572265625,0.2896881103515625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (0, 2), (11, 5), (8, 6), (9, 11), (2, 5), (0, 11), (4, 5), (5, 6), (10, 2), (9, 4), (9, 10), (11, 7), (2, 7), (1, 5), (2, 10), (4, 7), (8, 4), (8, 7), (9, 6), (1, 4), (2, 6)])"
12,20,64,3.0826313495635986,9.861326217651367,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (9, 2), (9, 5), (8, 3), (10, 6), (1, 6), (2, 5), (1, 3), (1, 9), (5, 6), (8, 2), (9, 1), (11, 4), (9, 4), (1, 2), (10, 11), (4, 7), (3, 5), (0, 3), (2, 3)])"
13,29,1,0.0976862907409668,0.3329963684082031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 7), (9, 2), (9, 5), (8, 3), (8, 6), (10, 12), (1, 9), (4, 5), (8, 2), (9, 1), (8, 5), (10, 2), (9, 4), (0, 1), (0, 7), (1, 11), (2, 10), (6, 7), (12, 5), (3, 5), (8, 4), (8, 1), (8, 7), (10, 4), (8, 10), (10, 7), (0, 12), (2, 3)])"
13,27,91,6.59248948097229,18.440211296081543,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (9, 2), (8, 3), (8, 6), (9, 11), (2, 11), (0, 11), (1, 12), (4, 5), (12, 6), (9, 7), (10, 2), (9, 4), (0, 7), (11, 7), (1, 5), (1, 11), (2, 10), (4, 7), (3, 11), (8, 4), (8, 1), (11, 3), (0, 9), (10, 7), (8, 10), (0, 12)])"
14,36,1,0.11863160133361816,0.39261627197265625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 7), (4, 12), (5, 13), (9, 5), (0, 2), (8, 9), (0, 5), (11, 5), (8, 12), (2, 5), (2, 11), (1, 3), (1, 9), (0, 11), (13, 5), (1, 12), (4, 5), (12, 6), (5, 6), (3, 6), (3, 12), (8, 2), (9, 1), (9, 7), (2, 4), (0, 10), (1, 5), (13, 7), (8, 4), (9, 3), (8, 1), (9, 12), (1, 4), (10, 13), (1, 13)])"
14,28,128,20.054673433303833,26.758999824523926,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 7), (9, 5), (0, 2), (10, 6), (11, 5), (10, 3), (8, 6), (8, 12), (9, 11), (1, 3), (2, 11), (12, 6), (5, 6), (9, 7), (11, 4), (0, 1), (0, 7), (2, 4), (1, 2), (0, 4), (0, 10), (0, 13), (12, 5), (8, 4), (10, 7), (11, 12), (1, 13), (13, 6)])"
15,38,1,0.1236722469329834,0.41432666778564453,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 4), (14, 7), (4, 12), (0, 2), (9, 11), (2, 5), (1, 3), (2, 11), (4, 5), (5, 6), (9, 7), (11, 4), (8, 11), (10, 2), (0, 1), (0, 7), (2, 4), (11, 7), (9, 10), (0, 10), (13, 7), (11, 13), (2, 10), (3, 5), (8, 4), (4, 13), (9, 12), (0, 9), (10, 7), (1, 4), (10, 13), (0, 12), (2, 3), (8, 13), (11, 12), (13, 6)])"
