size,edges,time_lumping,kappa,time_iteration,memory (MB),graph
14,36,0.24441120000000183,128,0.003912700000000768,2.5107765197753906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 7), (4, 12), (5, 13), (8, 6), (10, 3), (8, 12), (13, 5), (1, 9), (5, 6), (3, 12), (9, 1), (9, 7), (11, 4), (8, 5), (9, 4), (10, 2), (11, 7), (10, 5), (0, 4), (0, 10), (1, 5), (2, 10), (3, 11), (9, 3), (8, 1), (9, 6), (0, 3), (0, 9), (11, 3), (8, 10), (10, 13), (0, 12), (11, 12), (13, 6), (1, 10)])"
14,32,0.2356009999999955,1,0.003666800000004855,2.4952659606933594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 7), (8, 0), (5, 13), (9, 5), (10, 6), (11, 5), (8, 6), (8, 12), (9, 11), (0, 8), (13, 5), (1, 12), (8, 5), (0, 1), (0, 7), (1, 2), (0, 4), (0, 10), (10, 11), (0, 13), (2, 13), (3, 5), (0, 3), (0, 9), (8, 10), (1, 4), (0, 6), (8, 13), (11, 12), (1, 13), (2, 12), (1, 10)])"
14,35,0.24013550000000095,128,0.004152599999997619,2.527141571044922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(4, 6), (9, 2), (0, 2), (10, 6), (0, 5), (11, 5), (8, 12), (2, 5), (1, 9), (1, 12), (4, 5), (3, 6), (3, 12), (8, 2), (9, 1), (9, 7), (10, 2), (2, 4), (10, 11), (9, 13), (1, 5), (1, 11), (13, 7), (2, 10), (11, 13), (9, 3), (8, 1), (9, 6), (1, 4), (0, 6), (0, 12), (11, 6), (11, 12), (13, 6), (1, 10)])"
14,26,0.235498800000002,1,0.003696100000006197,2.4577293395996094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 12), (8, 0), (0, 8), (0, 11), (12, 6), (8, 2), (8, 5), (0, 1), (11, 7), (2, 4), (10, 5), (0, 4), (1, 5), (13, 7), (6, 7), (12, 5), (9, 3), (8, 1), (10, 4), (0, 9), (1, 4), (10, 13), (2, 12)])"
14,33,0.2530858000000009,128,0.003909700000001237,2.481830596923828,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (8, 9), (8, 6), (10, 12), (12, 6), (8, 2), (8, 5), (11, 4), (8, 11), (9, 10), (11, 7), (10, 2), (1, 2), (9, 13), (0, 10), (1, 5), (2, 10), (6, 7), (4, 7), (3, 11), (9, 3), (8, 1), (8, 7), (9, 6), (0, 3), (11, 3), (9, 12), (0, 12), (2, 3), (1, 7), (11, 12), (13, 6)])"
14,40,0.23884009999999734,1,0.006063600000004499,2.5196876525878906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (12, 7), (4, 6), (4, 12), (12, 13), (5, 13), (11, 5), (9, 11), (13, 5), (1, 9), (4, 5), (5, 6), (3, 6), (9, 1), (11, 4), (10, 2), (9, 4), (0, 1), (2, 7), (13, 7), (0, 13), (2, 10), (2, 13), (12, 5), (8, 4), (4, 13), (9, 3), (8, 1), (8, 7), (10, 4), (9, 12), (0, 9), (10, 7), (1, 4), (11, 6), (8, 10), (8, 13), (1, 7), (1, 13), (11, 12)])"
14,31,0.24251080000000513,128,0.004276199999999619,2.4471778869628906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 6), (4, 12), (9, 2), (5, 7), (3, 13), (0, 2), (8, 3), (8, 6), (2, 5), (1, 3), (12, 6), (3, 6), (8, 11), (10, 2), (9, 10), (0, 7), (0, 10), (2, 10), (12, 5), (3, 5), (9, 3), (8, 7), (10, 4), (8, 10), (10, 7), (1, 4), (0, 12), (1, 13), (2, 12), (13, 6)])"
14,25,0.24857060000000075,1,0.0036492999999993003,2.4692649841308594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (12, 13), (9, 2), (5, 7), (5, 13), (3, 13), (8, 3), (10, 6), (13, 5), (10, 12), (12, 6), (5, 6), (8, 5), (11, 7), (2, 4), (10, 5), (0, 4), (0, 13), (4, 13), (9, 3), (8, 1), (8, 7), (11, 6), (8, 13), (1, 13)])"
14,33,0.23763100000000037,128,0.00400499999999937,2.4287681579589844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (4, 6), (4, 12), (9, 2), (5, 7), (8, 0), (8, 3), (8, 9), (10, 6), (11, 5), (8, 12), (9, 11), (0, 8), (3, 12), (8, 2), (9, 7), (0, 7), (2, 4), (10, 5), (11, 7), (10, 11), (0, 13), (11, 13), (6, 7), (12, 5), (3, 5), (8, 7), (9, 12), (11, 6), (0, 12), (1, 7), (1, 10)])"
14,36,0.24036290000000093,1,0.0036377999999999133,2.527698516845703,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (4, 6), (12, 13), (8, 3), (10, 6), (11, 5), (8, 6), (1, 6), (10, 12), (1, 9), (3, 12), (8, 2), (9, 1), (11, 4), (8, 11), (10, 2), (0, 1), (0, 7), (10, 5), (11, 7), (9, 13), (0, 10), (13, 7), (1, 11), (2, 10), (2, 13), (3, 5), (8, 1), (0, 3), (0, 9), (0, 6), (2, 3), (11, 6), (11, 12), (2, 12), (1, 10)])"
14,39,0.2441212999999962,128,0.003989199999999471,2.5103111267089844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 6), (4, 12), (9, 2), (8, 0), (0, 2), (10, 6), (0, 5), (8, 6), (0, 8), (2, 5), (1, 12), (4, 5), (12, 6), (3, 6), (3, 12), (8, 2), (0, 7), (11, 7), (10, 11), (2, 7), (12, 5), (4, 7), (3, 11), (8, 4), (9, 3), (8, 7), (10, 4), (11, 3), (8, 10), (0, 6), (0, 12), (11, 6), (8, 13), (11, 12), (2, 6), (1, 10)])"
14,28,0.23687979999999698,1,0.003911100000003387,2.426136016845703,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 7), (9, 2), (5, 7), (8, 0), (9, 5), (0, 2), (10, 3), (0, 8), (1, 3), (0, 11), (3, 6), (3, 12), (8, 2), (11, 4), (2, 4), (1, 2), (0, 4), (11, 13), (12, 5), (3, 11), (10, 4), (0, 3), (11, 3), (11, 6), (1, 13), (2, 12), (1, 10)])"
14,35,0.2400203999999988,128,0.004630400000003476,2.499683380126953,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 7), (4, 6), (8, 0), (3, 13), (0, 2), (9, 5), (10, 6), (8, 9), (0, 5), (11, 5), (1, 6), (0, 8), (9, 11), (0, 11), (1, 12), (4, 5), (3, 6), (0, 1), (0, 7), (2, 4), (0, 4), (9, 13), (1, 11), (0, 13), (6, 7), (4, 7), (8, 4), (4, 13), (8, 7), (10, 13), (0, 6), (11, 6), (1, 7), (13, 6)])"
14,36,0.24496189999999984,1,0.00348570000000592,2.522655487060547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (12, 13), (3, 13), (8, 3), (9, 5), (10, 3), (1, 6), (1, 3), (2, 11), (0, 11), (8, 2), (8, 11), (0, 1), (2, 4), (1, 2), (0, 10), (1, 5), (1, 11), (0, 13), (2, 13), (6, 7), (4, 7), (3, 5), (9, 3), (10, 4), (9, 6), (9, 12), (8, 10), (0, 6), (2, 3), (11, 6), (1, 7), (1, 13), (2, 6), (13, 6), (11, 12)])"
14,32,0.23512639999999863,128,0.003597499999997922,2.453075408935547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 12), (12, 13), (5, 7), (3, 13), (0, 2), (8, 3), (9, 5), (10, 3), (8, 12), (9, 11), (2, 11), (10, 12), (0, 11), (4, 5), (5, 6), (11, 4), (8, 11), (10, 2), (2, 4), (0, 4), (2, 7), (1, 5), (11, 13), (2, 10), (12, 5), (8, 1), (0, 9), (1, 4), (11, 12), (1, 13), (1, 10)])"
14,35,0.2394925999999984,1,0.00497010000000131,2.457874298095703,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (3, 7), (12, 13), (9, 2), (5, 7), (8, 0), (9, 5), (10, 6), (0, 5), (11, 5), (8, 6), (0, 8), (10, 12), (1, 12), (4, 5), (5, 6), (3, 12), (9, 7), (2, 4), (9, 13), (13, 7), (0, 13), (3, 11), (4, 13), (9, 3), (8, 1), (11, 3), (0, 9), (10, 7), (10, 13), (8, 13), (11, 12), (1, 7), (13, 6)])"
14,34,0.24091260000000148,128,0.003653100000001075,2.4893226623535156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 7), (8, 0), (3, 13), (8, 3), (8, 9), (0, 5), (10, 3), (1, 6), (0, 8), (9, 11), (1, 3), (4, 5), (3, 6), (11, 7), (2, 4), (10, 5), (9, 13), (10, 11), (2, 7), (11, 13), (2, 13), (4, 7), (3, 5), (8, 4), (4, 13), (8, 7), (9, 6), (0, 9), (10, 7), (11, 6), (0, 12), (2, 3), (13, 6), (1, 10)])"
14,18,0.229969600000004,1,0.003568799999996486,2.527271270751953,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(11, 7), (2, 4), (10, 5), (10, 2), (8, 7), (2, 10), (10, 7), (1, 4), (6, 7), (8, 3), (1, 13), (4, 5), (5, 6), (0, 5), (10, 6), (8, 9), (9, 7), (8, 11)])"
14,31,0.23513899999999666,128,0.004067200000001492,2.4516639709472656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (12, 13), (5, 7), (0, 2), (8, 9), (11, 5), (8, 6), (2, 5), (1, 3), (1, 9), (10, 12), (12, 6), (8, 2), (9, 1), (11, 4), (8, 5), (9, 4), (0, 7), (9, 13), (1, 5), (11, 13), (3, 11), (8, 4), (4, 13), (8, 1), (11, 3), (0, 12), (2, 3), (2, 6), (1, 10)])"
14,43,0.24573039999999935,1,0.003998400000000402,2.528308868408203,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (9, 2), (8, 0), (9, 5), (0, 5), (10, 3), (9, 11), (0, 8), (1, 3), (2, 11), (0, 11), (10, 12), (12, 6), (3, 12), (8, 2), (9, 7), (11, 4), (10, 2), (9, 4), (0, 7), (11, 7), (1, 2), (0, 4), (10, 11), (2, 7), (1, 5), (1, 11), (13, 7), (2, 10), (11, 13), (2, 13), (6, 7), (8, 4), (9, 3), (8, 1), (8, 7), (0, 9), (10, 7), (1, 4), (0, 6), (0, 12), (10, 13), (13, 6)])"
14,27,0.2361464999999967,128,0.0038703000000026577,2.4414024353027344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 12), (12, 13), (9, 5), (11, 5), (10, 3), (1, 6), (1, 9), (4, 5), (5, 6), (9, 1), (8, 11), (9, 4), (2, 4), (10, 5), (0, 4), (1, 5), (13, 7), (2, 13), (6, 7), (3, 11), (4, 13), (11, 3), (9, 12), (0, 12), (11, 12), (1, 13)])"
14,38,0.24581899999999735,1,0.0037735000000012064,2.466747283935547,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 7), (5, 13), (0, 2), (0, 5), (10, 3), (8, 12), (1, 6), (9, 11), (1, 3), (1, 9), (13, 5), (3, 12), (8, 2), (9, 1), (9, 7), (0, 1), (0, 7), (2, 4), (1, 2), (0, 4), (10, 5), (13, 7), (0, 13), (6, 7), (4, 7), (3, 11), (8, 1), (8, 7), (10, 4), (0, 3), (0, 9), (11, 3), (1, 4), (8, 10), (0, 12), (11, 12), (1, 7), (2, 12)])"
14,38,0.2373255000000043,128,0.0037286999999963655,2.487834930419922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 13), (9, 2), (3, 13), (8, 3), (11, 5), (10, 3), (1, 3), (2, 11), (10, 12), (4, 5), (3, 6), (8, 2), (9, 7), (11, 4), (8, 5), (10, 2), (0, 1), (11, 7), (10, 5), (1, 2), (10, 11), (1, 11), (0, 13), (2, 10), (2, 13), (3, 5), (9, 3), (9, 6), (0, 3), (0, 9), (10, 7), (8, 10), (0, 6), (0, 12), (2, 3), (9, 12), (11, 12), (1, 10)])"
14,35,0.2578960999999964,1,0.004007600000001332,2.444416046142578,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 7), (8, 0), (0, 2), (10, 6), (0, 5), (0, 8), (1, 3), (12, 6), (9, 7), (8, 5), (10, 2), (0, 1), (0, 7), (2, 4), (11, 7), (0, 4), (9, 10), (10, 11), (1, 5), (13, 7), (0, 13), (2, 10), (2, 13), (4, 7), (8, 4), (8, 1), (10, 4), (10, 7), (1, 4), (0, 6), (11, 12), (1, 7), (1, 13), (2, 12), (1, 10)])"
14,30,0.23825740000000195,128,0.0038012999999992303,2.464153289794922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (4, 6), (3, 13), (0, 2), (9, 5), (8, 9), (1, 3), (5, 6), (9, 7), (8, 11), (0, 1), (11, 7), (2, 4), (10, 5), (9, 10), (9, 13), (10, 11), (2, 13), (4, 7), (3, 5), (3, 11), (4, 13), (8, 1), (10, 4), (9, 6), (11, 3), (1, 7), (1, 13), (2, 12)])"
14,35,0.23274849999999958,1,0.004405699999999513,2.468761444091797,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 12), (8, 0), (5, 13), (3, 13), (8, 9), (10, 6), (0, 8), (2, 11), (1, 9), (13, 5), (1, 12), (4, 5), (5, 6), (3, 12), (8, 2), (9, 1), (11, 4), (8, 11), (10, 2), (0, 7), (10, 5), (11, 7), (2, 7), (0, 13), (2, 10), (12, 5), (8, 4), (9, 12), (8, 10), (1, 4), (0, 6), (0, 12), (11, 12), (1, 13)])"
14,30,0.23584430000000367,128,0.0039001000000027375,2.473255157470703,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (3, 7), (12, 13), (3, 13), (0, 2), (11, 5), (8, 12), (2, 5), (1, 3), (1, 9), (10, 12), (9, 1), (9, 7), (8, 11), (10, 5), (1, 2), (9, 13), (2, 7), (3, 5), (3, 11), (9, 3), (8, 7), (10, 4), (9, 6), (11, 3), (1, 4), (0, 12), (1, 7), (2, 6)])"
14,37,0.24361319999999864,1,0.0039011000000002127,2.470836639404297,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 7), (5, 7), (8, 3), (8, 9), (10, 6), (0, 5), (10, 3), (8, 6), (1, 6), (8, 12), (1, 9), (0, 11), (4, 5), (3, 6), (3, 12), (9, 1), (9, 7), (8, 5), (9, 10), (10, 5), (10, 11), (0, 4), (0, 10), (2, 7), (1, 5), (11, 13), (12, 5), (4, 7), (3, 5), (9, 3), (10, 4), (9, 6), (9, 12), (8, 10), (10, 7), (1, 10)])"
14,35,0.23897440000000358,128,0.0040812999999957356,2.4519386291503906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (9, 2), (8, 0), (0, 2), (8, 3), (8, 9), (10, 3), (8, 12), (0, 8), (1, 9), (0, 11), (3, 6), (3, 12), (9, 1), (10, 2), (0, 1), (11, 7), (9, 10), (10, 11), (0, 4), (2, 7), (13, 7), (1, 11), (2, 10), (12, 5), (3, 5), (3, 11), (8, 4), (11, 3), (0, 9), (10, 7), (0, 6), (0, 12), (2, 6), (1, 10)])"
14,30,0.23879850000000147,1,0.0036097999999995523,2.436237335205078,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (12, 13), (5, 13), (9, 5), (10, 6), (8, 6), (10, 3), (9, 11), (13, 5), (10, 12), (1, 12), (4, 5), (3, 6), (0, 1), (0, 7), (9, 10), (0, 4), (2, 7), (1, 11), (4, 7), (8, 4), (9, 3), (9, 6), (0, 3), (8, 10), (9, 12), (1, 4), (11, 12), (2, 6)])"
14,39,0.24193790000000348,128,0.003778600000003962,2.6514244079589844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (9, 2), (5, 7), (8, 0), (5, 13), (3, 13), (0, 2), (9, 5), (0, 5), (0, 8), (2, 11), (13, 5), (0, 11), (10, 12), (1, 12), (12, 6), (5, 6), (3, 6), (3, 12), (8, 11), (9, 10), (0, 7), (11, 7), (0, 4), (9, 13), (1, 5), (3, 5), (8, 4), (4, 13), (8, 1), (10, 4), (1, 4), (2, 3), (8, 13), (1, 7), (2, 6), (13, 6), (1, 10)])"
14,26,0.2347752000000014,1,0.0037646000000037816,2.450458526611328,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (5, 13), (0, 2), (8, 9), (0, 5), (13, 5), (1, 9), (10, 12), (4, 5), (12, 6), (8, 2), (9, 1), (9, 4), (2, 4), (10, 5), (0, 13), (12, 5), (3, 5), (9, 3), (0, 3), (0, 9), (10, 7), (8, 10), (0, 12), (1, 7), (1, 10)])"
14,21,0.23612500000000125,128,0.003773099999996532,2.475902557373047,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(8, 0), (8, 3), (8, 6), (8, 12), (10, 3), (0, 8), (5, 6), (10, 5), (10, 11), (0, 4), (0, 10), (0, 13), (6, 7), (3, 11), (8, 4), (8, 7), (11, 3), (9, 12), (10, 7), (11, 6), (0, 12)])"
14,28,0.24326750000000175,1,0.004189199999999005,2.4460105895996094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (4, 6), (5, 7), (8, 3), (11, 5), (8, 12), (1, 3), (9, 4), (9, 10), (11, 7), (1, 2), (9, 13), (2, 7), (0, 13), (2, 13), (12, 5), (4, 7), (8, 4), (8, 1), (9, 12), (8, 10), (1, 4), (8, 13), (11, 12), (1, 7), (1, 13), (2, 12)])"
14,30,0.23773579999999583,128,0.004121900000001233,2.510295867919922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(8, 0), (5, 13), (0, 2), (0, 8), (2, 5), (13, 5), (10, 12), (0, 11), (12, 6), (5, 6), (11, 4), (9, 4), (9, 10), (11, 7), (10, 5), (0, 10), (11, 13), (2, 13), (12, 5), (4, 7), (3, 5), (3, 11), (4, 13), (9, 3), (11, 3), (0, 9), (8, 10), (9, 12), (2, 12), (1, 10)])"
14,29,0.23604720000000157,1,0.0041635000000042055,2.4556312561035156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (12, 13), (9, 5), (1, 3), (4, 5), (12, 6), (5, 6), (3, 6), (9, 7), (9, 4), (0, 1), (10, 5), (1, 2), (0, 4), (10, 11), (13, 7), (1, 11), (0, 13), (6, 7), (4, 7), (8, 4), (4, 13), (8, 7), (9, 12), (8, 10), (11, 6), (1, 7), (1, 13), (2, 6)])"
14,36,0.23584550000000348,128,0.003858899999997334,2.4990196228027344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(5, 13), (3, 13), (8, 9), (0, 5), (10, 3), (11, 5), (1, 6), (8, 6), (2, 5), (1, 3), (2, 11), (0, 11), (13, 5), (9, 11), (12, 6), (8, 2), (8, 5), (9, 10), (10, 11), (0, 10), (1, 5), (1, 11), (11, 13), (6, 7), (3, 11), (9, 3), (8, 7), (9, 6), (0, 3), (0, 9), (11, 3), (1, 4), (2, 3), (1, 7), (1, 13), (2, 6)])"
14,34,0.24402649999999682,1,0.004557699999999443,2.498332977294922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 7), (4, 12), (3, 13), (8, 3), (0, 5), (8, 6), (10, 12), (1, 9), (5, 6), (3, 12), (8, 2), (9, 1), (10, 2), (0, 7), (2, 4), (11, 7), (0, 10), (13, 7), (2, 10), (2, 13), (12, 5), (4, 7), (3, 11), (4, 13), (9, 3), (10, 4), (11, 3), (1, 4), (11, 6), (0, 12), (1, 7), (2, 12), (13, 6)])"
14,35,0.24755899999999542,128,0.003962500000000091,2.4568443298339844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 6), (4, 12), (5, 13), (3, 13), (0, 2), (8, 9), (10, 6), (0, 5), (8, 6), (8, 12), (9, 11), (13, 5), (5, 6), (3, 6), (8, 2), (9, 4), (0, 1), (2, 4), (10, 5), (10, 11), (1, 5), (13, 7), (0, 13), (4, 7), (3, 5), (4, 13), (0, 3), (10, 7), (1, 4), (10, 13), (0, 12), (2, 6), (13, 6), (1, 10)])"
14,34,0.24158760000000257,1,0.003794599999999093,2.5049781799316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 7), (9, 2), (5, 13), (0, 2), (8, 3), (11, 5), (10, 3), (9, 11), (13, 5), (10, 12), (1, 12), (4, 5), (3, 6), (3, 12), (11, 4), (9, 4), (11, 7), (2, 4), (10, 11), (9, 13), (2, 7), (12, 5), (4, 13), (8, 1), (0, 9), (1, 4), (10, 13), (8, 13), (11, 12), (1, 7), (2, 6), (2, 12), (13, 6)])"
14,30,0.23497629999999958,128,0.004999400000002652,2.4479026794433594,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 13), (8, 9), (10, 6), (8, 12), (2, 11), (3, 12), (9, 7), (11, 4), (10, 2), (9, 4), (0, 1), (10, 5), (1, 2), (0, 4), (2, 10), (4, 7), (3, 11), (9, 3), (8, 1), (9, 6), (11, 3), (8, 10), (1, 4), (0, 6), (0, 12), (2, 3), (11, 6), (10, 13), (2, 6)])"
14,33,0.24821820000000372,1,0.005306599999997275,2.429943084716797,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(4, 6), (9, 2), (5, 7), (8, 0), (5, 13), (3, 13), (0, 2), (10, 6), (9, 11), (0, 8), (2, 5), (1, 3), (13, 5), (10, 12), (8, 11), (9, 10), (0, 7), (10, 5), (0, 4), (1, 5), (13, 7), (0, 13), (2, 13), (6, 7), (4, 7), (8, 4), (9, 3), (10, 7), (1, 4), (0, 6), (10, 13), (1, 7), (2, 12)])"
14,44,0.24072950000000048,128,0.0038103999999989924,2.5636329650878906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (4, 6), (4, 12), (12, 13), (5, 13), (3, 13), (0, 2), (8, 3), (11, 5), (8, 6), (13, 5), (10, 12), (4, 5), (5, 6), (8, 2), (9, 7), (10, 2), (9, 10), (10, 5), (1, 2), (9, 13), (0, 10), (2, 7), (13, 7), (0, 13), (2, 10), (11, 13), (12, 5), (4, 7), (3, 5), (3, 11), (8, 4), (9, 3), (8, 1), (8, 7), (11, 3), (0, 9), (0, 12), (2, 3), (11, 12), (2, 6), (2, 12), (1, 10)])"
14,36,0.2425177000000005,1,0.0038977999999971757,2.5079689025878906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (3, 7), (4, 12), (3, 13), (9, 5), (8, 9), (0, 5), (11, 5), (8, 12), (1, 3), (12, 6), (8, 5), (8, 11), (11, 7), (2, 4), (2, 7), (1, 5), (1, 11), (13, 7), (11, 13), (2, 13), (4, 7), (3, 5), (3, 11), (4, 13), (8, 1), (9, 6), (0, 3), (11, 3), (0, 6), (0, 12), (2, 3), (8, 13), (11, 12), (2, 6)])"
14,35,0.24327519999999936,128,0.003699099999998623,2.485332489013672,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (4, 6), (5, 7), (0, 2), (8, 3), (10, 6), (8, 9), (1, 6), (9, 11), (10, 12), (1, 9), (0, 11), (4, 5), (3, 6), (9, 1), (9, 7), (11, 4), (10, 2), (9, 4), (0, 7), (10, 5), (11, 7), (10, 11), (1, 11), (2, 10), (12, 5), (3, 5), (3, 11), (4, 13), (10, 4), (0, 3), (11, 3), (1, 7), (13, 6), (1, 10)])"
14,34,0.24785659999999865,1,0.00431040000000138,2.5176963806152344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (12, 13), (9, 2), (8, 0), (10, 6), (8, 6), (1, 6), (0, 8), (2, 5), (1, 3), (0, 11), (1, 12), (12, 6), (5, 6), (8, 2), (8, 5), (10, 2), (9, 10), (0, 4), (2, 7), (11, 13), (2, 10), (12, 5), (3, 5), (4, 13), (9, 3), (8, 1), (9, 6), (8, 10), (10, 7), (2, 3), (1, 13), (1, 10)])"
14,19,0.24417079999999913,128,0.003809299999993243,2.5258750915527344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(8, 3), (2, 5), (0, 11), (4, 5), (8, 5), (9, 4), (11, 7), (10, 5), (9, 13), (1, 5), (13, 7), (6, 7), (12, 5), (3, 5), (4, 13), (0, 3), (0, 9), (8, 10), (1, 13)])"
14,29,0.2413634999999985,1,0.00364730000000435,2.419780731201172,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (5, 7), (3, 13), (0, 5), (10, 3), (12, 6), (3, 12), (8, 2), (9, 7), (11, 4), (8, 11), (2, 4), (10, 5), (9, 13), (13, 7), (0, 13), (4, 7), (8, 4), (4, 13), (8, 1), (8, 7), (10, 4), (10, 7), (1, 4), (0, 6), (0, 12), (11, 12), (13, 6)])"
